,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
126,-0.016088914,0.251769585,0.178542626,0.06123295,0.559825785,-0.071505119,-0.054806312,0.101962572,0.218435863,0.102449034,0.343109023,0.377419583,0.22801772,-0.107253832,-0.507852235,0.522626554,0.389712762,-0.971664263,0.550446104,1.039740664,0.128543664,-0.667185793,-0.61690012,0.125264765,-9.650453767,128.2689055,-21.11811062,-45.50045354,-28.35475597,-11.03229861,-4.594795344,14.76766902,0.182673915,3.848398045,-55.406577,-42.7658692,-88.89081293,177.2683586,-39.43487346,4.03915036,-59.5071541,5.735601947,-65.27158118,-54.40924719,-15.66153943,30.04538854,-10.5734064,113.6493067
127,-0.016931075,0.262963158,0.176699723,0.057262287,0.557351365,-0.072467868,-0.055207284,0.103251294,0.218451805,0.10278487,0.338273887,0.373687557,0.220260533,-0.09178425,-0.511293577,0.522979037,0.384519783,-0.971163737,0.544750084,1.034992562,0.127176937,-0.664563838,-0.617822824,0.135182538,-8.959995329,128.1324349,-21.58505563,-43.3016414,-30.472789,-10.46195914,-0.81733957,5.22641276,2.483218974,3.809823725,-56.81215807,-44.30962914,-75.35755767,173.763493,-39.38049266,-10.43916351,-65.96260068,7.09714293,-72.6514808,-46.05387744,-20.10932112,38.59854579,-0.442660481,116.9663569
128,-0.017712983,0.274144823,0.174816072,0.053483506,0.554692113,-0.073380847,-0.05527861,0.103707385,0.218668506,0.103117339,0.333316091,0.369820812,0.213684346,-0.076620524,-0.514730173,0.522068048,0.37876346,-0.970544395,0.538410047,1.030973603,0.125422068,-0.66119548,-0.617861453,0.145389778,-8.016617822,126.8921643,-22.1190298,-41.48163407,-32.28442419,-10.33020678,2.620437017,-3.816051295,4.944724863,4.123292556,-57.46210953,-46.14160793,-64.94190863,169.7771475,-39.44327844,-21.77386143,-72.18958937,7.966013561,-79.42389304,-38.31338521,-23.52026727,47.22743347,8.105738183,120.3297765
129,-0.018412564,0.285218253,0.172885822,0.04986355,0.551874765,-0.074282327,-0.055049934,0.103374372,0.219100015,0.103477165,0.328301576,0.365794197,0.208017095,-0.061804673,-0.518172248,0.52016792,0.37246373,-0.969849229,0.531479005,1.027630129,0.123369538,-0.657074109,-0.617154094,0.155890532,-6.901538351,124.7240916,-22.95519559,-40.04120293,-33.89696019,-10.63852688,5.579029274,-12.15178397,7.554500497,4.836549144,-57.42840363,-48.12698062,-57.95172778,165.3595086,-39.73038648,-29.65104115,-78.11524123,8.433880478,-85.56079708,-31.18114794,-25.99771215,55.84148518,14.84414367,123.7920088
130,-0.019014837,0.296102483,0.170882603,0.046369296,0.548916697,-0.075210714,-0.054563072,0.102313929,0.21975927,0.103899233,0.323290002,0.361594326,0.202959853,-0.047374334,-0.521639379,0.517580379,0.365646889,-0.969113234,0.524012416,1.024909061,0.121100809,-0.65220102,-0.615858698,0.166693422,-5.668545186,121.8005762,-24.22985271,-38.62352252,-35.50839232,-11.33541832,8.101684369,-19.63005718,10.30375611,5.865253007,-56.8605344,-50.11095467,-53.69203183,160.5298224,-40.38028344,-34.83573674,-83.71212301,8.62807103,-91.15107343,-24.7309849,-27.80721304,64.21649158,19.87657917,127.4780591
131,-0.019509511,0.306731589,0.16876815,0.042998758,0.545818006,-0.076199916,-0.053856067,0.100600883,0.220658442,0.104411073,0.318327985,0.35722132,0.198274339,-0.033365464,-0.525163223,0.514540387,0.358341628,-0.968360293,0.516057985,1.022750875,0.118674172,-0.646597074,-0.614124139,0.177817982,-4.392085231,118.3279902,-25.93577515,-36.77359194,-37.33011168,-12.32157862,10.31471944,-26.18765767,13.16477108,7.045656519,-55.92467553,-51.96753752,-50.90397443,155.293852,-41.51412924,-38.6944521,-88.99467388,8.676942272,-96.36528819,-19.06990001,-29.32427324,72.11345937,23.58632335,131.5862579
132,-0.019892793,0.317057654,0.166504827,0.039789657,0.542560339,-0.077275176,-0.052955937,0.098315579,0.221807285,0.105025923,0.313447636,0.352686297,0.193832129,-0.019813519,-0.528786014,0.511163659,0.350575378,-0.967603087,0.507648527,1.021086713,0.116115146,-0.640303987,-0.612065844,0.189301049,-3.188344989,114.5833895,-27.92459804,-34.22140171,-39.54499818,-13.4647168,12.32403655,-31.85992083,16.07012638,8.207390628,-54.74471192,-53.63291008,-48.33024273,149.6799447,-43.19058668,-42.57696705,-94.00871244,8.678797223,-101.4074424,-14.27458092,-30.94867803,79.46790654,26.53364396,136.3657449
133,-0.020171028,0.327056941,0.164067946,0.036803276,0.539109387,-0.078450194,-0.051880462,0.095535276,0.223209668,0.105742152,0.308670259,0.348005942,0.18961452,-0.00675148,-0.532555104,0.507448118,0.34237157,-0.966845719,0.498799058,1.01984102,0.113414365,-0.633369104,-0.609750347,0.201201205,-2.177349455,110.9191899,-29.94356621,-31.06235056,-42.28289642,-14.62058651,14.14684397,-36.76788007,18.9056279,9.248587755,-53.36007253,-55.11173544,-45.18176398,143.7726633,-45.37994563,-47.2957312,-98.80670332,8.685375351,-106.4666049,-10.34019526,-33.01762565,86.57714867,29.32042492,142.0629782
134,-0.020361038,0.336736466,0.161454877,0.034092575,0.535419508,-0.079726081,-0.050645917,0.092326673,0.224859495,0.106549244,0.304013714,0.343196536,0.185671667,0.005795052,-0.536515252,0.503320787,0.333749059,-0.966087777,0.489508094,1.018938668,0.110533033,-0.625813823,-0.607191657,0.213598539,-1.413469034,107.7231824,-31.69209758,-27.75441024,-45.59622268,-15.65789855,15.69829276,-41.08052417,21.52674005,10.18029873,-51.71888311,-56.4588408,-41.31042702,137.7255324,-47.96184707,-52.91078691,-103.4193046,8.701974659,-111.6778093,-7.16127786,-35.74721579,94.18624428,32.4537932,148.8461791
135,-0.020484386,0.346137087,0.158689219,0.031670545,0.531440487,-0.081092491,-0.049275983,0.088741721,0.226738058,0.107437643,0.29950039,0.338269573,0.182066653,0.017813872,-0.540700712,0.498703449,0.324724022,-0.965328386,0.479762367,1.018313729,0.1074135,-0.617594522,-0.604359529,0.226587818,-0.843827773,105.3421536,-32.89073223,-24.92922468,-49.4445056,-16.48199663,16.82782121,-44.95921708,23.79778815,11.11160384,-49.71518243,-57.7489307,-37.05452867,131.7441832,-50.74432044,-58.86312646,-107.8440246,8.699474247,-117.0963932,-4.552467794,-39.21356759,103.3904113,36.25349692,156.7346291
136,-0.020558024,0.355329925,0.155818961,0.02949506,0.52712564,-0.082530816,-0.047807478,0.084818289,0.228814807,0.108407313,0.295161922,0.333230028,0.178833035,0.029310721,-0.54512899,0.493566673,0.315312855,-0.964569214,0.469543779,1.017916451,0.103991471,-0.608572007,-0.601195815,0.240265495,-0.330211756,103.9929159,-33.35680358,-23.09522004,-53.7069024,-17.04904459,17.38072431,-48.50136361,25.63974805,12.18268025,-47.2565815,-59.04885163,-32.91187974,126.0427097,-53.50187325,-64.30912015,-112.0604833,8.631353582,-122.6886253,-2.302188561,-43.36321912,115.3456789,40.8330554,165.5668729
137,-0.020586841,0.364405018,0.152908031,0.027479622,0.522438828,-0.084018626,-0.046290724,0.080585747,0.231052297,0.109470452,0.291038007,0.328077044,0.175960932,0.040310022,-0.549797909,0.487954643,0.305533733,-0.963815986,0.458837176,1.017715547,0.100207316,-0.598506198,-0.597632459,0.25471393,0.282396492,103.6898593,-33.07082764,-22.36550826,-58.22128396,-17.36480964,17.25738746,-51.70670462,27.06580067,13.49319286,-44.32920523,-60.40149845,-29.25401666,120.7867482,-56.02851345,-68.45062144,-116.0581198,8.450033124,-128.3441905,-0.236587185,-48.03380748,130.8811129,46.14397067,175.0300812
138,-0.020562197,0.373453666,0.150022057,0.025527863,0.517358063,-0.085533992,-0.044784733,0.076073486,0.233414233,0.110647956,0.287169554,0.322806019,0.173408037,0.050850654,-0.554687319,0.4819812,0.295405752,-0.963078582,0.447637033,1.017694901,0.096015576,-0.587084666,-0.593605638,0.269988186,1.098322158,104.2126261,-32.20495087,-22.34280319,-62.82630681,-17.47031356,16.45447986,-54.48608644,28.18877957,15.07541537,-41.02638699,-61.82242803,-26.20755283,116.0443005,-58.19283325,-70.73633448,-119.8503639,8.119733361,-133.9122467,1.737242176,-52.97571307,150.1687763,52.04029084,184.7451113
139,-0.02046635,0.382547933,0.147211645,0.023578086,0.511875433,-0.087058564,-0.043348809,0.071318678,0.235874168,0.111963534,0.283589326,0.317410994,0.171120997,0.06097743,-0.559765602,0.47580829,0.284946834,-0.962370001,0.435950985,1.017846504,0.091392573,-0.573979968,-0.589064266,0.286110239,2.142252696,105.1263896,-31.08756615,-22.22592162,-67.38661005,-17.42475314,15.08318127,-56.71606935,29.19810172,16.92231028,-37.52830741,-63.30500036,-23.70242186,111.7657627,-59.97400569,-70.91795793,-123.4612576,7.625751298,-139.2461128,3.631070602,-57.88111475,172.5868906,58.32498041,194.372765
140,-0.020279404,0.391721941,0.144498743,0.021638508,0.505994842,-0.088579161,-0.042032553,0.066369267,0.238422183,0.113440284,0.280314364,0.31188659,0.16905257,0.070730833,-0.564999321,0.469619531,0.274172807,-0.961704529,0.423799469,1.018163375,0.086341493,-0.558918921,-0.583974451,0.303072462,3.374331596,105.8560965,-30.10394042,-21.09460169,-71.80054618,-17.29703095,13.36058428,-58.31913887,30.31761452,19.0379509,-34.04689647,-64.82963858,-21.60799467,107.8051293,-61.46126873,-69.00582498,-126.8936388,6.980789174,-144.2288732,5.417121945,-62.43084809,196.8294796,64.76890148,203.6941081
141,-0.019984938,0.400959628,0.141871679,0.019797657,0.499729063,-0.090088611,-0.040866622,0.061279962,0.241067894,0.115101659,0.277343212,0.306229137,0.167166917,0.080138605,-0.570362829,0.463597636,0.263099248,-0.96109534,0.411213126,1.018636108,0.080893373,-0.541742308,-0.578322298,0.320848127,4.72863301,105.8042194,-29.56808291,-18.24034129,-75.99968682,-17.16844013,11.57393364,-59.3333488,31.76147342,21.46482175,-30.76547839,-66.3747478,-19.86175144,103.9769331,-62.81583062,-65.18265114,-130.1018527,6.227360946,-148.7672481,7.085957348,-66.35650487,221.2269854,71.11725777,212.6302213
142,-0.019572286,0.410192788,0.139291377,0.018205887,0.493096839,-0.09158684,-0.039856606,0.056102151,0.243839606,0.116974818,0.274658417,0.300436848,0.165433652,0.089212304,-0.575844544,0.457909377,0.25174572,-0.960551901,0.398230734,1.019254474,0.075102676,-0.522436612,-0.572116146,0.339403614,6.147554922,104.4864671,-29.62078455,-13.39488202,-79.94616382,-17.13605859,10.02888457,-59.93916905,33.69935069,24.2635427,-27.79800936,-67.92668525,-18.52345817,100.126148,-64.2113021,-59.72062209,-132.9883585,5.433093805,-152.7737941,8.68498147,-69.4977233,244.1760266,77.10212961,221.1981933
143,-0.019035811,0.419310952,0.136706475,0.017036963,0.48612022,-0.093082244,-0.03898142,0.050871471,0.246780429,0.119092211,0.272232583,0.294509126,0.163817175,0.097949959,-0.581448037,0.452697769,0.240140296,-0.960077774,0.384898706,1.020012382,0.069037855,-0.501128234,-0.565387716,0.358706798,7.593990882,101.6465095,-30.19712668,-6.774844854,-83.62971439,-17.30105836,8.99772358,-60.43328176,36.23151527,27.45551592,-25.17536763,-69.48423802,-17.73929389,96.18087649,-65.77587007,-52.9228599,-135.4281283,4.676005179,-156.1691913,10.31222724,-71.8297517,264.5375656,82.46960072,229.433114
144,-0.01837311,0.428181284,0.134071279,0.016445746,0.478822151,-0.094592046,-0.038196221,0.045597673,0.249942225,0.121488157,0.270035618,0.288445483,0.16226913,0.106343324,-0.587188065,0.448079379,0.228321962,-0.959669715,0.371270373,1.020912293,0.062769527,-0.478042976,-0.558190886,0.378728614,9.038485449,97.31086524,-31.07162745,1.036442608,-87.0650574,-17.73659582,8.676110994,-61.16564443,39.37056381,30.96256876,-22.85116607,-71.05401064,-17.64969557,92.16543805,-67.55534983,-45.09036117,-137.3081312,4.021406728,-158.9141487,12.06826922,-73.44947216,281.8660573,87.01719369,237.3211979
145,-0.017584354,0.436673259,0.131359768,0.016536193,0.471224291,-0.096139856,-0.037439087,0.040259963,0.253377955,0.124190151,0.268041478,0.28224485,0.160728903,0.114386276,-0.593083381,0.444144502,0.216339568,-0.959318781,0.357402497,1.021965449,0.056359851,-0.453445522,-0.550597203,0.399438795,10.43213342,91.76516126,-31.95439751,9.282167686,-90.28768946,-18.44967268,9.151591118,-62.47219254,43.03287336,34.57707268,-20.71702081,-72.63876016,-18.29607455,88.17123427,-69.5056407,-36.50825182,-138.5612002,3.49848952,-161.0511227,13.99904348,-74.52806427,296.3934993,90.6287509,244.7784212
146,-0.016673978,0.44468128,0.128571221,0.017346215,0.463345204,-0.097749893,-0.03664046,0.034808236,0.257133282,0.12720757,0.266233576,0.275905923,0.15913227,0.122080667,-0.599148892,0.440958556,0.204247822,-0.959013481,0.343348135,1.023187096,0.049856051,-0.42758031,-0.542688353,0.420799742,11.68362119,85.46429995,-32.59585544,17.21477529,-93.34249732,-19.3623621,10.39056708,-64.63082587,47.04831523,37.97780214,-18.62394509,-74.22658134,-19.57044002,84.30385237,-71.511356,-27.4439416,-139.1784233,3.087280956,-162.7260535,16.06843585,-75.25009732,308.7927497,93.29273167,251.6801975
147,-0.01565439,0.452139447,0.125726696,0.018848487,0.455199534,-0.099439578,-0.035733712,0.029168132,0.261239022,0.130521758,0.264608331,0.269428432,0.157424427,0.129437566,-0.605389435,0.438563621,0.192102213,-0.958744064,0.329147608,1.024589331,0.043289241,-0.400633059,-0.534547026,0.442762983,12.65795903,78.9128445,-32.86178559,24.22581129,-96.26068695,-20.32890732,12.2522881,-67.84572703,51.19182474,40.78610529,-16.41248791,-75.78972167,-21.22702965,80.63528916,-73.41941559,-18.14437689,-139.1981255,2.722705862,-164.1706484,18.17426429,-75.75786339,319.8324761,95.09623203,257.9185651
148,-0.014549775,0.459025892,0.122858964,0.020962588,0.446799204,-0.10121361,-0.034664498,0.023247476,0.265706351,0.134081017,0.263176071,0.262814531,0.155572019,0.136474323,-0.611796488,0.436980225,0.179954885,-0.958506464,0.314821016,1.026175335,0.03667812,-0.37272241,-0.526248314,0.465270624,13.2042926,72.55547761,-32.75640221,29.91797505,-99.03000773,-21.18356558,14.53085056,-72.24349679,55.22991373,42.64247625,-13.95344582,-77.29686058,-22.95122877,77.184406,-75.07456845,-8.816572601,-138.6832747,2.314837823,-165.6442632,20.19021586,-76.11360546,330.0671393,96.19733507,263.4498737
149,-0.013397483,0.465357552,0.120000429,0.023573424,0.438157206,-0.103062225,-0.033396443,0.016943041,0.27052607,0.137802275,0.261958403,0.256069107,0.153569146,0.143209933,-0.61834798,0.436210834,0.167852486,-0.958304456,0.300365828,1.027937264,0.030035955,-0.343918619,-0.517853513,0.488260962,13.20437161,66.70440738,-32.39242403,34.12782634,-101.5755923,-21.79626282,17.01337259,-77.86169578,58.96910726,43.27751183,-11.19353283,-78.7344049,-24.46123962,73.93067613,-76.34687087,0.413153506,-137.7038374,1.777808199,-167.3526406,22.0058027,-76.2877883,339.6711215,96.7867624,268.3043785
150,-0.012245184,0.471178609,0.117173656,0.026551639,0.429293063,-0.104964308,-0.031911746,0.010148327,0.275672096,0.141578951,0.260981583,0.249198234,0.151434501,0.149661601,-0.625010501,0.436246888,0.155835559,-0.958149313,0.285761555,1.029857632,0.02337859,-0.314276721,-0.509407275,0.511674936,12.62088328,61.51426234,-31.92774812,36.90756839,-103.771164,-22.10976393,19.53343651,-84.62533353,62.29279452,42.55527029,-8.19019741,-80.12472223,-25.60387338,70.84666159,-77.14648917,9.544053719,-136.3331585,1.056531241,-169.3738605,23.54561103,-76.17723431,348.4517919,97.05181907,272.5543851
151,-0.011143804,0.476546741,0.114387435,0.029772432,0.420237321,-0.106893748,-0.030207132,0.002763373,0.281108168,0.145292599,0.260266853,0.242206033,0.149200141,0.155844139,-0.631742803,0.437079764,0.143938247,-0.958057113,0.270980897,1.031912374,0.016730872,-0.283868566,-0.500937906,0.535459793,11.52394802,57.00251588,-31.49807364,38.47626577,-105.4846424,-22.14316718,22.00174974,-92.32441591,65.17445057,40.47892483,-5.115164427,-81.52748159,-26.39932732,67.92527849,-77.42668715,18.71379258,-134.6535714,0.14097528,-171.6243542,24.76306308,-75.64843268,356.0006348,97.15177106,276.2637936
152,-0.01013815,0.481521149,0.111638709,0.033130119,0.411032049,-0.108826104,-0.028287117,-0.005293452,0.286795711,0.148825051,0.259820471,0.235091418,0.146896365,0.161771738,-0.638499556,0.438712851,0.132187506,-0.958044811,0.256003847,1.034073359,0.010129301,-0.25280165,-0.492459814,0.559568357,10.08327019,53.10219372,-31.1689895,39.15578922,-106.6361333,-21.96524162,24.40939875,-100.6120339,67.66012333,37.16095835,-2.215606197,-83.01786967,-26.99993984,65.18386162,-77.17947694,28.14398822,-132.7575056,-0.937143623,-173.8841849,25.61499463,-74.59078928,361.8961327,97.20739461,279.4517005
153,-0.009258219,0.48615519,0.108918702,0.036547106,0.401726291,-0.110742933,-0.026156995,-0.014073508,0.292700171,0.152067957,0.259627123,0.227846742,0.144540176,0.167460103,-0.645234736,0.441168877,0.120602228,-0.958126592,0.240829589,1.036308689,0.003620027,-0.221220255,-0.483976869,0.583955119,8.525883028,49.72242376,-30.91754539,39.30577163,-107.2310239,-21.65690905,26.80933287,-109.0354155,69.8250063,32.76975286,0.257298327,-84.64928115,-27.57013611,62.64263049,-76.42892586,38.02049999,-130.7335657,-2.121656914,-175.8728715,26.03157502,-72.96015995,365.870594,97.30080774,282.0905271
154,-0.008514195,0.49049429,0.106220637,0.039977182,0.392368619,-0.112632855,-0.023817439,-0.023588643,0.298793552,0.154927657,0.259649576,0.220459699,0.142134228,0.172926704,-0.651904418,0.444486792,0.109193572,-0.958311741,0.225481786,1.038580373,-0.002746948,-0.189292022,-0.475485772,0.608572161,7.072571167,46.78786644,-30.64343651,39.26445017,-107.3428002,-21.28494007,29.28083105,-117.0984093,71.72357028,27.47318639,2.124641521,-86.41880149,-28.15621065,60.29022848,-75.22491283,48.37102178,-128.6389846,-3.352323613,-177.3405137,25.90035106,-70.7988467,367.8887455,97.47738722,284.1348024
155,-0.007896997,0.494577301,0.103546493,0.043403652,0.383001193,-0.114490317,-0.021262205,-0.033807407,0.305052615,0.157325145,0.259834986,0.212918236,0.139677135,0.178188019,-0.65846903,0.44870796,0.097967703,-0.958604287,0.210005906,1.040840605,-0.008925313,-0.157187673,-0.466979265,0.6333676,5.878165923,44.2370689,-30.20539825,39.29895118,-107.0535869,-20.89683359,31.88015278,-124.3401302,73.35861331,21.40422998,3.33009008,-88.25367623,-28.64227671,58.05737554,-73.63644845,59.03274838,-126.4714625,-4.577301159,-178.1338943,25.07921143,-68.22950563,368.1346367,97.74376147,285.5570662
156,-0.00738403,0.498437714,0.100910574,0.046833132,0.373659005,-0.116313909,-0.018480137,-0.044658131,0.311454361,0.159193016,0.260125592,0.20521665,0.137177625,0.18325448,-0.664895022,0.453859539,0.086930986,-0.959003732,0.194460791,1.043029179,-0.014879461,-0.125061865,-0.458449513,0.658287155,5.003071281,41.98145465,-29.47324011,39.5725432,-106.3899048,-20.52956759,34.58938314,-130.406473,74.68446762,14.66465987,3.945057522,-90.02663961,-28.84170749,55.81868656,-71.74085939,69.75864859,-124.1579311,-5.754246341,-178.2168076,23.43961394,-65.4293964,366.9380592,98.06462771,286.3647065
157,-0.00694743,0.502101287,0.098338549,0.050286488,0.364374734,-0.118105452,-0.015461644,-0.056038242,0.317971811,0.160472749,0.260469863,0.197360343,0.134660711,0.18812558,-0.671155593,0.459947129,0.076096163,-0.959505884,0.178908441,1.045074671,-0.020589253,-0.093040479,-0.449891759,0.68327719,4.4283306,39.85176518,-28.3783712,40.13727077,-105.2936407,-20.21570126,37.28664246,-135.0936511,75.63895744,7.360943892,4.12863569,-91.59417738,-28.67430347,53.43014579,-69.60689954,80.4107073,-121.5721825,-6.845470313,-177.6506236,20.92357647,-62.59491977,364.6805093,98.36841267,286.5865579
158,-0.006560985,0.50557901,0.095862069,0.053789126,0.355186131,-0.119869605,-0.01220777,-0.067827387,0.324572555,0.161115113,0.260830154,0.189367243,0.132158406,0.192788239,-0.677229941,0.466964287,0.065486988,-0.960103264,0.1634055,1.046900597,-0.02605169,-0.061216101,-0.441307496,0.708286585,4.10196953,37.57318718,-26.9423127,40.95168595,-103.6431272,-19.97503226,39.7585008,-138.3556961,76.18158012,-0.354473428,4.061410548,-92.84094325,-28.30268621,50.78852226,-67.27659256,91.10728635,-118.5785685,-7.815896835,-176.5561195,17.5853181,-59.90571562,361.7109072,98.56894028,286.2393476
159,-0.006203021,0.508857889,0.093510909,0.057362835,0.346141562,-0.121612755,-0.008738186,-0.0799012,0.331220652,0.161084179,0.261184579,0.181265343,0.12968853,0.197220374,-0.683100931,0.474914898,0.055139056,-0.96078533,0.147998072,1.048435206,-0.03127945,-0.029650869,-0.432705733,0.733265681,3.986950797,34.80156863,-25.26991768,41.91263469,-101.307912,-19.79417528,41.75695953,-140.2832069,76.31308623,-8.26690475,3.884269143,-93.70974239,-28.11319383,47.88176642,-64.75591598,102.2016594,-115.0829454,-8.638640641,-175.0765271,13.59079106,-57.49498891,358.2861416,98.5983191,285.2963466
160,-0.005855093,0.511894899,0.091305692,0.061020402,0.337300778,-0.123340123,-0.005094204,-0.092143219,0.337880225,0.160362756,0.261523546,0.173087625,0.127235191,0.201398847,-0.688751951,0.483833675,0.045096175,-0.961539194,0.132719762,1.049621226,-0.036296834,0.001615495,-0.424101407,0.758162484,4.081873245,31.22010269,-23.50980516,42.886579,-98.20636763,-19.60967516,43.07902925,-141.0691278,76.0652952,-16.12131178,3.671028292,-94.20219265,-28.5289245,44.80005935,-62.0216733,114.0770271,-111.0662726,-9.305427547,-173.3516947,9.168897564,-55.43048942,354.5403083,98.43501917,283.6770317
161,-0.005498883,0.514619366,0.089254075,0.064762962,0.328730656,-0.12505139,-0.00133485,-0.104453823,0.344518174,0.158955906,0.261843903,0.164866933,0.124745573,0.205308389,-0.694164363,0.493788774,0.035403814,-0.962351245,0.117591973,1.050421363,-0.041134057,0.032554973,-0.415511331,0.782917975,4.404727517,26.65638661,-21.79999835,43.73008771,-94.34299486,-19.31275007,43.63037404,-140.9751331,75.47052499,-23.66836759,3.44574251,-94.34984963,-29.76885424,41.69786436,-59.0426111,126.8804382,-106.5862204,-9.833577119,-171.502845,4.537289591,-53.70972954,350.4823645,98.1097551,281.2630604
162,-0.005114498,0.516945575,0.087351666,0.068579132,0.320497677,-0.126736745,0.002472619,-0.116756224,0.35110422,0.156890451,0.262144601,0.156633355,0.122147751,0.208947214,-0.699316803,0.504861181,0.026102411,-0.963209387,0.102625527,1.050817317,-0.045821115,0.063140329,-0.40694964,0.807462807,4.956408802,21.16224628,-20.22261186,44.29688611,-89.81925894,-18.78222081,43.43927776,-140.3021648,74.53347155,-30.70360234,3.229570443,-94.17297799,-31.72560132,38.7260807,-55.80455911,140.3832409,-101.7513263,-10.26225158,-169.6225461,-0.156323295,-52.27130344,346.0212723,97.6827091,277.9334778
163,-0.00468197,0.518792329,0.08558691,0.072444765,0.312659468,-0.128375803,0.006263411,-0.128999897,0.357608492,0.154211056,0.262426434,0.148415213,0.11937917,0.212326702,-0.704186669,0.517111929,0.017222933,-0.964104937,0.087823167,1.050803675,-0.050382647,0.093336382,-0.398425215,0.831717078,5.695306443,15.01793198,-18.78413855,44.43865272,-84.82306534,-17.93349408,42.61738664,-139.3584398,73.22558581,-37.07664098,3.082935749,-93.65317558,-34.06563231,35.97235836,-52.32733665,154.0830167,-96.68723908,-10.6377538,-167.7664744,-4.844503279,-51.01890443,341.0143293,97.20336515,273.6065096
164,-0.00418496,0.520102891,0.083947685,0.076322769,0.305257259,-0.129940796,0.009982479,-0.141161215,0.36399863,0.150975509,0.262695471,0.140242431,0.116406382,0.215465883,-0.708753091,0.530558209,0.00878538,-0.965033256,0.07318278,1.050380912,-0.054834886,0.123095496,-0.389942621,0.855593751,6.545496838,8.662162207,-17.42306262,44.01593647,-79.60352425,-16.75921366,41.30039973,-138.416799,71.50672035,-42.67468256,3.110311368,-92.73845447,-36.49071103,33.44411069,-48.66538693,167.4857574,-91.51570884,-10.99540336,-165.9490236,-9.498995162,-49.84859648,335.3272433,96.67658818,268.27484
165,-0.003613758,0.520858807,0.082427236,0.080163884,0.298310541,-0.131403313,0.013586619,-0.15324036,0.370238769,0.14725144,0.262966897,0.132149474,0.113221967,0.218384432,-0.712999947,0.545174099,0.000799128,-0.965992786,0.058700996,1.049551969,-0.059184997,0.152358318,-0.381505997,0.879005147,7.43671872,2.577929576,-16.03473563,42.93435218,-74.43527932,-15.34094586,39.61298463,-137.6638485,69.36384936,-47.40442948,3.418690668,-91.3784834,-38.97262834,31.1044641,-44.89200681,180.3702819,-86.35480617,-11.34795801,-164.1481501,-14.0641871,-48.66974106,328.8883651,96.05464497,262.0230583
166,-0.002964782,0.521083774,0.081027941,0.083910613,0.291814837,-0.132742063,0.017043504,-0.165253797,0.376291906,0.143114623,0.263265234,0.124175197,0.109820964,0.221098809,-0.716917514,0.560914375,-0.006736751,-0.966983083,0.044376368,1.048324637,-0.063432233,0.181059243,-0.373123648,0.901870972,8.353923131,-2.833322188,-14.50111346,41.20203805,-69.57610284,-13.82723214,37.67548799,-137.1583069,66.85026487,-51.19060901,4.051430588,-89.56766571,-41.80422596,28.94209958,-41.07528498,192.8652323,-81.33244096,-11.68611194,-162.3214462,-18.39947485,-47.41713692,321.7185292,95.25771276,255.0205602
167,-0.002235765,0.52083652,0.07976248,0.087506169,0.285743177,-0.133948717,0.020331311,-0.177223117,0.382125693,0.1386474,0.263618788,0.116358944,0.106172857,0.223624483,-0.720502009,0.577745042,-0.013834345,-0.968002888,0.030211149,1.04671898,-0.067570159,0.209134481,-0.364810845,0.924125715,9.37080566,-7.364836797,-12.7182801,38.9784331,-65.22341469,-12.38779178,35.62960734,-136.8221467,64.10858741,-53.98650729,4.936266045,-87.36797054,-45.4593185,27.03870368,-37.25840622,205.3238124,-76.59562641,-11.98894021,-160.4271167,-22.25344725,-46.0589268,313.9244613,94.210612,247.4914361
168,-0.001418007,0.520193817,0.078652601,0.090907679,0.28005136,-0.135029756,0.02344058,-0.189163102,0.387720222,0.133936189,0.264049559,0.10873465,0.102205783,0.225984055,-0.723753418,0.595662925,-0.020518575,-0.969049121,0.016211242,1.044777,-0.071589559,0.236529558,-0.356589418,0.945723417,10.65181774,-11.07992219,-10.62122614,36.57497687,-61.47879249,-11.15794508,33.6422922,-136.4775091,61.36323475,-55.77863711,5.880574944,-84.89426344,-50.37292611,25.59874795,-33.454955,218.1083801,-72.30107615,-12.23680884,-158.4385574,-25.27862546,-44.60388516,305.6583891,92.88078045,239.6715207
169,-0.000488461,0.519226911,0.077725724,0.094099448,0.274686324,-0.13600347,0.026376424,-0.201073011,0.393075175,0.129068584,0.264562736,0.101326228,0.097809916,0.228217968,-0.726672913,0.614696471,-0.026828034,-0.970116984,0.00238487,1.042571024,-0.075481982,0.263203284,-0.348484041,0.966638703,12.41827853,-14.31544145,-8.207332582,34.38635146,-58.33257874,-10.18668302,31.8651612,-135.9183541,58.87537499,-56.57762511,6.624050671,-82.26452704,-56.75931024,24.92094984,-29.66212536,231.4075666,-68.58554669,-12.41918204,-156.3449053,-27.09132324,-43.10480632,297.0631878,91.30677099,231.7664803
