L1.fem,L2.fem,L3.fem,R1.fem,R2.fem,R3.fem,L1.cox.Y,L2.cox.Y,L3.cox.Y,R1.cox.Y,R2.cox.Y,R3.cox.Y
67.55411412,68.23354077,48.74942867,45.93960119,28.89001334,-6.882159567,-61.84815714,-55.75069158,-28.54034639,-27.51397785,-15.4655676,18.46683705
67.13874224,69.01732205,48.50237884,46.25463004,28.66079948,-6.882159567,-61.60703003,-56.16358011,-28.23471391,-27.76042449,-15.30482334,18.31239155
66.76974095,69.69226638,48.22518557,46.37013472,28.4786767,-6.882159567,-61.38130835,-56.49003848,-27.895945,-27.83190839,-15.23080434,18.13418305
66.51464043,70.25318568,47.92953196,46.30032064,28.34899234,-6.882159567,-61.23534354,-56.72878722,-27.54095951,-27.74389074,-15.23899284,17.9304467
66.3927682,70.67449185,47.63347301,46.13774069,28.26828416,-6.882159567,-61.19969593,-56.86817295,-27.19467418,-27.58319126,-15.30998295,17.70766743
66.35988405,70.90081095,47.3473371,46.02798277,28.22880686,-6.882159567,-61.25259591,-56.87441338,-26.8737802,-27.48602053,-15.41893538,17.47782205
66.31067566,70.85572735,47.06390319,46.12619698,28.22716866,-6.882159567,-61.31742298,-56.69513587,-26.57539606,-27.59721537,-15.54841143,17.25426527
66.10126402,70.46709879,46.76032066,46.54515186,28.27234433,-6.882159567,-61.27677868,-56.27893303,-26.27844789,-28.02137572,-15.69848545,17.04782189
65.58758196,69.69993985,46.41128475,47.31431633,28.3830052,-6.882159567,-61.00061785,-55.60427411,-25.95730705,-28.78489563,-15.88422132,16.86442428
64.67105125,68.58264496,46.00532559,48.36975382,28.56988216,-6.882159567,-60.38488555,-54.70473875,-25.59915097,-29.82648628,-16.1172421,16.70479231
63.33927396,67.21137874,45.55418018,49.58103634,28.81381216,-6.882159567,-59.3928551,-53.67517124,-25.21417078,-31.02117854,-16.38283107,16.56557817
61.68687105,65.72427462,45.08922595,50.80171636,29.05907691,-6.882159567,-58.08366085,-52.64962363,-24.83177053,-32.22634497,-16.63230779,16.4409083
59.90709021,64.25242755,44.64626256,51.91753558,29.23236461,-6.882159567,-56.61340448,-51.75740837,-24.48407202,-33.32759344,-16.80087328,16.32370715
58.25847574,62.87030741,44.24752224,52.86993245,29.2776193,-6.882159567,-55.20864396,-51.07875067,-24.18676065,-34.26348776,-16.8410648,16.20698093
57.01693888,61.57109591,43.89284744,53.64846028,29.18564566,-6.882159567,-54.12228692,-50.62338316,-23.93068118,-35.02063994,-16.75039674,16.08550712
56.41510941,60.27834701,43.56651839,54.26310815,29.00224909,-6.882159567,-53.57605362,-50.34114471,-23.69121781,-35.60746223,-16.5767859,15.9578788
56.57048896,58.88505627,43.25533167,54.71700232,28.81160764,-6.882159567,-53.69265928,-50.15444363,-23.45002895,-36.02623656,-16.39930314,15.82803187
57.4276286,57.30042212,42.96592261,54.99758002,28.70308695,-6.882159567,-54.44151676,-49.99323,-23.21499858,-36.26239929,-16.29443126,15.70494974
58.75538777,55.48856791,42.73008309,55.09066485,28.73636766,-6.882159567,-55.63460521,-49.81883936,-23.02536611,-36.29694026,-16.30431787,15.5997661
60.21285602,53.49341346,42.59368113,55.00567178,28.92029442,-6.882159567,-56.98262536,-49.63496165,-22.93749327,-36.13193176,-16.4220232,15.5209008
61.45321148,51.44764599,42.59322612,54.79362179,29.21432448,-6.882159567,-58.18259348,-49.48924583,-22.99686935,-35.811899,-16.60004098,15.46928348
62.22027738,49.5587745,42.73112734,54.54625097,29.55025463,-6.882159567,-58.99873258,-49.46413727,-23.20962106,-35.42787828,-16.77638496,15.43613093
62.40660341,48.06175469,42.96334878,54.37655236,29.86239026,-6.882159567,-59.31356962,-49.65012116,-23.52893819,-35.10073722,-16.90399614,15.40486341
62.05959006,47.13999812,43.20833497,54.38905967,30.11157005,-6.882159567,-59.1398104,-50.1017187,-23.86579546,-34.94910484,-16.96872772,15.35694174
61.33771924,46.84582993,43.37430274,54.64990521,30.29295,-6.882159567,-58.59214847,-50.79677144,-24.120136,-35.05316611,-16.98835648,15.27928769
60.43694622,47.07090963,43.39089539,55.16589144,30.42692949,-6.882159567,-57.8307351,-51.63149432,-24.21646634,-35.42827724,-16.99615823,15.16965443
59.52070493,47.59268318,43.23019764,55.88044141,30.54222943,-6.882159567,-57.00161954,-52.46326901,-24.12680872,-36.01970773,-17.02121361,15.03713732
58.682722,48.16807064,42.9110085,56.69080445,30.6626528,-6.882159567,-56.20025804,-53.17382898,-23.87419104,-36.72208869,-17.07723706,14.8977481
57.9511132,48.61725643,42.4891237,57.48369816,30.802466,-6.882159567,-55.46865715,-53.71117272,-23.52038449,-37.41807674,-17.16293063,14.76762398
57.32099978,48.86043365,42.03882156,58.17685139,30.96794479,-6.882159567,-54.81780505,-54.0909793,-23.14472167,-38.02254374,-17.26919923,14.65722796
56.79276073,48.90649151,41.63017928,58.74726161,31.16214911,-6.882159567,-54.2571017,-54.36744453,-22.81968384,-38.51310123,-17.38872763,14.56871046
56.39383502,48.81390588,41.30805713,59.23034979,31.3922832,-6.882159567,-53.81256707,-54.59544446,-22.5892836,-38.93009385,-17.52617606,14.49671207
56.17126104,48.64745944,41.08010988,59.68902194,31.67633923,-6.882159567,-53.52298662,-54.80270803,-22.45757745,-39.3433431,-17.70493606,14.43166889
56.15903979,48.44930147,40.91888367,60.16965478,32.0403063,-6.882159567,-53.41667519,-54.98281255,-22.39255359,-39.80286634,-17.96173863,14.36436876
56.34220967,48.23444287,40.77712275,60.66927044,32.49911795,-6.882159567,-53.48572687,-55.11135352,-22.3444043,-40.30089344,-18.32338588,14.29038495
56.64381074,48.00877121,40.60959242,61.12900849,33.02809227,-6.882159567,-53.67739394,-55.1771788,-22.27034365,-40.76420001,-18.77404285,14.21277731
56.94495351,47.79452207,40.39144225,61.45438043,33.54611096,-6.882159567,-53.90857192,-55.21016725,-22.15400386,-41.07934633,-19.2358639,14.14160029
57.12668143,47.64217728,40.12398635,61.55442127,33.93014458,-6.882159567,-54.09353588,-55.28497748,-22.00882293,-41.14142655,-19.58363893,14.08989011
57.11383288,47.61560905,39.82555812,61.3869527,34.0614253,-6.882159567,-54.17223478,-55.49246386,-21.86363883,-40.90832968,-19.69377706,14.06778216
56.90418782,47.75594582,39.51490872,60.99164637,33.88372,-6.882159567,-54.1304683,-55.89134612,-21.74050896,-40.43640511,-19.50618828,14.07783783
56.57119677,48.04640092,39.19911178,60.49343959,33.44776423,-6.882159567,-54.00401089,-56.4671579,-21.63952482,-39.87828631,-19.07016382,14.11394945
56.23630316,48.40176789,38.87282323,60.07156939,32.92071194,-6.882159567,-53.86156055,-57.12237525,-21.53892107,-39.4414061,-18.55172808,14.16380712
56.02004627,48.69135886,38.52668349,59.90588251,32.54721113,-6.882159567,-53.77210478,-57.70452911,-21.40812762,-39.3238303,-18.19100475,14.21323283
55.99407742,48.78543071,38.15765571,60.12014109,32.56182521,-6.882159567,-53.77398272,-58.0609869,-21.22520011,-39.65051959,-18.21321278,14.25085561
56.15782448,48.60459518,37.77492476,60.74049464,33.08211064,-6.882159567,-53.86357471,-58.09826337,-20.98975876,-40.42969652,-18.72443271,14.27220181
56.44810376,48.15160256,37.39884942,61.68186976,34.04397346,-6.882159567,-54.00709213,-57.82140669,-20.72575446,-41.5425342,-19.65093445,14.28204384
56.76951771,47.51263623,37.05500979,62.76756391,35.22688352,-6.882159567,-54.16224273,-57.3362601,-20.47386858,-42.77078499,-20.76583556,14.29376308
57.02785579,46.82812412,36.76857886,63.77729024,36.35003419,-6.882159567,-54.29531857,-56.81389111,-20.27930259,-43.85552467,-21.78473243,14.32569978
57.1579025,46.24638876,36.56288666,64.5095073,37.1744717,-6.882159567,-54.39063446,-56.43414197,-20.18216149,-44.57003305,-22.46836413,14.39591899
57.14276469,45.8800604,36.4595907,64.83923582,37.56288586,-6.882159567,-54.45475082,-56.33238103,-20.21182697,-44.78529273,-22.68459479,14.51689062
57.0182741,45.78064642,36.47294662,64.75329333,37.4909681,-6.882159567,-54.51341578,-56.56674018,-20.37994314,-44.50762196,-22.42165371,14.69088576
56.85617388,45.93492486,36.59546115,64.3501534,37.02984943,-6.882159567,-54.59769647,-57.11054775,-20.66872919,-43.87406712,-21.77006098,14.90707714
56.73138639,46.27746516,36.78442065,63.80160529,36.31960286,-6.882159567,-54.72398714,-57.86629348,-21.0219371,-43.10330727,-20.89226991,15.14205204
56.69177906,46.71177017,36.9647951,63.28796265,35.53987246,-6.882159567,-54.88191222,-58.6952097,-21.35205556,-42.41692771,-19.98681586,15.36487572
56.74786034,47.13469418,37.05417196,62.93429901,34.87237226,-6.882159567,-55.04154434,-59.45540333,-21.56879579,-41.96272271,-19.24437209,15.54561224
56.8832381,47.45947086,36.99762097,62.78021113,34.45410624,-6.882159567,-55.17523833,-60.03851615,-21.61667134,-41.77644041,-18.79790334,15.6640898
57.07169851,47.63196112,36.79214039,62.79697453,34.33587012,-6.882159567,-55.27577492,-60.39362902,-21.50055512,-41.79903829,-18.68298348,15.71549333
57.28742594,47.63607524,36.48778497,62.93311294,34.46860642,-6.882159567,-55.35615427,-60.53139021,-21.28512561,-41.93161431,-18.82953682,15.71095179
57.50576723,47.48822506,36.16647,63.15298525,34.72798829,-6.882159567,-55.43182301,-60.50890491,-21.06895193,-42.08981806,-19.09304871,15.67314305
57.70136439,47.22415636,35.90955793,63.44661359,34.9662235,-6.882159567,-55.49896041,-60.40195803,-20.94574116,-42.22990709,-19.31249427,15.62833878
57.85313188,46.88302285,35.76885205,63.81405681,35.06835948,-6.882159567,-55.52577462,-60.27452433,-20.96999623,-42.34364316,-19.37046727,15.5976231
57.95910503,46.4943065,35.75238166,64.24244714,34.99204305,-6.882159567,-55.46588142,-60.15712129,-21.14121288,-42.43663984,-19.23226448,15.5908342
58.05140549,46.0729118,35.82757088,64.6943621,34.77722919,-6.882159567,-55.28644323,-60.04345145,-21.41068311,-42.50885876,-18.94980103,15.60586925
58.1955485,45.62356284,35.93638556,65.11728008,34.52205658,-6.882159567,-54.99186121,-59.90625668,-21.70441697,-42.55023123,-18.62931404,15.63345223
58.46877317,45.14810112,36.01553277,65.46995622,34.33426965,-6.882159567,-54.62871996,-59.72136345,-21.95152766,-42.55226366,-18.37685653,15.66490797
58.9290266,44.64573885,36.01689965,65.74942038,34.2812085,-6.882159567,-54.27272424,-59.48278247,-22.10873038,-42.52439752,-18.2476139,15.69917883
59.59132057,44.10295566,35.923723,65.99969872,34.36471422,-6.882159567,-54.00618677,-59.19845867,-22.17385365,-42.50015417,-18.22510638,15.74560478
60.41928803,43.4823873,35.75667331,66.29251158,34.5326861,-6.882159567,-53.8920101,-58.87218875,-22.18364277,-42.52497607,-18.23969018,15.82090413
61.3315058,42.72660529,35.5648292,66.68652813,34.71584785,-6.882159567,-53.94956146,-58.48952901,-22.19522571,-42.63000192,-18.21228033,15.94173317
62.2214646,41.78469338,35.40197,67.18673359,34.86568203,-6.882159567,-54.14320152,-58.02308891,-22.25695212,-42.80637454,-18.09684565,16.11651649
62.98769164,40.65136819,35.29766094,67.72957582,34.97470196,-6.882159567,-54.39281548,-57.45651916,-22.38103972,-42.99742312,-17.90108125,16.34043633
63.56257458,39.3944261,35.23872481,68.20764861,35.0742397,-6.882159567,-54.60203669,-56.80977813,-22.53231397,-43.11880695,-17.68032893,16.59562855
63.92577456,38.14836722,35.17236084,68.52473164,35.21650187,-6.882159567,-54.68758953,-56.14452736,-22.63969921,-43.10136903,-17.51338028,16.85608013
64.09706662,37.07038016,35.02906946,68.65219886,35.45184733,-6.882159567,-54.59526575,-55.5413246,-22.62409524,-42.93543758,-17.47372733,17.09482392
64.1164024,36.27882315,34.75285072,68.65404236,35.80955687,-6.882159567,-54.3013395,-55.06123616,-22.42869071,-42.68903301,-17.60608624,17.29060904
64.02570791,35.80779449,34.32515252,68.66263184,36.28547775,-6.882159567,-53.80963518,-54.71773293,-22.04006939,-42.48268875,-17.91161676,17.43224721
63.86234379,35.60183659,33.7742724,68.81463509,36.83867518,-6.882159567,-53.15283666,-54.47724016,-21.49455491,-42.42897076,-18.34368859,17.52016293
63.66145883,35.54767087,33.16764464,69.18325945,37.40107477,-6.882159567,-52.3939072,-54.28345754,-20.86848166,-42.57199875,-18.81870474,17.56524946
63.45626977,35.5190918,32.59018633,69.74912654,37.90136561,-6.882159567,-51.61616931,-54.08459109,-20.25531125,-42.8680018,-19.24393149,17.58535562
63.27138351,35.41254594,32.11816374,70.42571576,38.29472966,-6.882159567,-50.90019439,-53.84785933,-19.73879796,-43.21974317,-19.55298616,17.60042725
63.11699928,35.16510172,31.8005695,71.11419487,38.58256637,-6.882159567,-50.30123274,-53.56058596,-19.3745213,-43.5361743,-19.73044354,17.62802039
62.99346351,34.75751555,31.65416108,71.74390724,38.81008181,-6.882159567,-49.84197288,-53.2252584,-19.18596105,-43.77249812,-19.81125134,17.68057713
62.90253618,34.20878317,31.66850138,72.2755798,39.04199097,-6.882159567,-49.51976447,-52.85496937,-19.17049747,-43.92938855,-19.85568389,17.76466006
62.85195766,33.56811516,31.81378227,72.68062286,39.32879132,-6.882159567,-49.31565962,-52.47212776,-19.30687212,-44.0265852,-19.91446861,17.88139935
62.84812999,32.90760885,32.04841557,72.92424635,39.6806133,-6.882159567,-49.19949727,-52.11059667,-19.56090093,-44.0779993,-20.00222193,18.02740931
62.88691949,32.314391,32.32667251,72.96554932,40.06039768,-6.882159567,-49.13805688,-51.81825124,-19.89094278,-44.07990314,-20.09017205,18.19596005
62.95467641,31.87687853,32.60524801,72.77022713,40.39827318,-6.882159567,-49.11150314,-51.65308222,-20.2534178,-44.01021531,-20.11901873,18.37838909
63.03916447,31.66120135,32.84673396,72.3280488,40.62178563,-6.882159567,-49.12883478,-51.66631942,-20.60655967,-43.83903223,-20.02673289,18.56545618
63.13865064,31.68360456,33.02011363,71.66817446,40.69250403,-6.882159567,-49.22584889,-51.87552732,-20.91163099,-43.55081222,-19.78279394,18.74817922
63.25791585,31.89468233,33.10025518,70.86221106,40.63498132,-6.882159567,-49.43904614,-52.24271224,-21.13290033,-43.16657815,-19.4158051,18.91793929
63.39149398,32.18753955,33.06845041,70.00710222,40.54193822,-6.882159567,-49.76702282,-52.67236541,-21.23860301,-42.74806972,-19.01914538,19.06602302
63.50942644,32.42592282,32.91534911,69.19432603,40.54667371,-6.882159567,-50.14474351,-53.03111548,-21.20495341,-42.37959941,-18.72594324,19.183184
63.56410472,32.47878577,32.64607673,68.48435349,40.7695036,-6.882159567,-50.45440446,-53.18081147,-21.02388487,-42.14126198,-18.6588485,19.26027135
63.51774593,32.25276241,32.28510862,67.89836628,41.26046166,-6.882159567,-50.57287856,-53.01808273,-20.7126103,-42.08618784,-18.87374099,19.29086296
63.36750066,31.72135177,31.87766459,67.42025753,41.96599458,-6.882159567,-50.42737587,-52.51514253,-20.32066818,-42.2210051,-19.32272286,19.27549532
63.1488027,30.94723772,31.48563345,66.9981907,42.73849365,-6.882159567,-50.02763047,-51.75002361,-19.9290441,-42.48924734,-19.85695886,19.2251079
62.92077994,30.08466978,31.17740826,66.55219946,43.38773535,-6.882159567,-49.46379918,-50.90602487,-19.6368301,-42.77442888,-20.2742302,19.16054575
62.74770546,29.34552379,31.01194939,66.00159994,43.75314665,-6.882159567,-48.87636638,-50.22436145,-19.53496239,-42.94015714,-20.39498171,19.10682253
62.67986576,28.92736252,31.01992511,65.30615121,43.76610647,-6.882159567,-48.40668201,-49.91702982,-19.67400064,-42.89512206,-20.13473128,19.08442023
62.72949877,28.93112605,31.18884446,64.49529972,43.4767982,-6.882159567,-48.13877846,-50.0768947,-20.039429,-42.64465675,-19.5404366,19.10216903
62.8486317,29.31505132,31.46026089,63.66561073,43.03674163,-6.882159567,-48.05430738,-50.63386866,-20.54726175,-42.29721557,-18.77557125,19.1552314
62.92986359,29.91290143,31.74214254,62.94575498,42.64673913,-6.882159567,-48.02889549,-51.38166204,-21.06357182,-42.02094984,-18.06277017,19.22853961
62.84341653,30.50078555,31.93223902,62.44184516,42.49150017,-6.882159567,-47.88192434,-52.0559039,-21.44077085,-41.96815703,-17.60927989,19.30335569
62.4969278,30.87298693,31.94539197,62.18270696,42.68341646,-6.882159567,-47.4597237,-52.4221216,-21.55905093,-42.1976633,-17.54238824,19.36399117
61.88490736,30.89803707,31.73936683,62.08908138,43.23219459,-6.882159567,-46.71058214,-52.34220083,-21.36315208,-42.62949602,-17.87406983,19.40267414
61.09934025,30.5461949,31.33446534,61.98703974,44.04856304,-6.882159567,-45.71449164,-51.80671233,-20.88621787,-43.05819252,-18.50361786,19.42164737
60.29514575,29.88905356,30.81960431,61.66780628,44.97983002,-6.882159567,-44.65444477,-50.93085794,-20.25149994,-43.22712616,-19.25614367,19.43220138
59.62780021,29.07328949,30.33521622,60.97343608,45.86389094,-6.882159567,-43.74306952,-49.91633885,-19.64328518,-42.93795457,-19.94340959,19.45097262
59.19423733,28.2723856,30.02768719,59.87715717,46.58126743,-6.882159567,-43.13811004,-48.98736057,-19.24656473,-42.15422063,-20.42491933,19.494781
59.00551811,27.62784573,29.98659867,58.52827715,47.08610502,-6.882159567,-42.88608864,-48.31861274,-19.17311332,-41.05698398,-20.64659556,19.5760022
58.99791633,27.20274152,30.19809516,57.23332579,47.40606632,-6.882159567,-42.91728439,-47.98253985,-19.41101458,-40.01581029,-20.64330234,19.70028143
59.06298866,26.97264454,30.54951972,56.35451659,47.61369633,-6.882159567,-43.08382185,-47.94162218,-19.83221072,-39.459918,-20.50653738,19.86726702
59.07285637,26.85976877,30.88772857,56.14598878,47.7837449,-6.882159567,-43.21253057,-48.08954875,-20.25799335,-39.68583586,-20.33372817,20.07353457
58.89724609,26.78710385,31.09606009,56.61144625,47.9571838,-6.882159567,-43.15126883,-48.31518081,-20.54476083,-40.69980165,-20.18368651,20.31571433
58.42924884,26.71862086,31.1484292,57.4866376,48.12859489,-6.882159567,-42.80899453,-48.55182266,-20.64546738,-42.20104944,-20.05855604,20.59172617
57.63191101,26.66634018,31.11743436,58.36837933,48.26042153,-6.882159567,-42.19703673,-48.78912721,-20.62111439,-43.72382875,-19.91775549,20.8992452
56.58291613,26.66739778,31.1342104,58.89680036,48.31361473,-6.882159567,-41.45435459,-49.04964486,-20.60000042,-44.84088303,-19.71308018,21.23243252
55.46600192,26.74906665,31.31664009,58.87595085,48.27754897,-6.882159567,-40.81429652,-49.35025495,-20.70367341,-45.30684097,-19.42519397,21.57931197
54.48899935,26.90264616,31.7011054,58.29769172,48.18490772,-6.882159567,-40.50216502,-49.67316117,-20.97659551,-45.09747126,-19.08364491,21.92197342
53.77862066,27.07832741,32.21701546,57.31019548,48.10654712,-6.882159567,-40.62196107,-49.96072027,-21.35835622,-44.38064603,-18.76304644,22.24010685
53.32207855,27.1988853,32.71818498,56.17542191,48.13096207,-6.882159567,-41.10509145,-50.13141893,-21.71187929,-43.46357512,-18.56006552,22.51642326
52.97536933,27.18145306,33.04858074,55.21723672,48.33739347,-6.882159567,-41.73669437,-50.10450529,-21.88654226,-42.72270032,-18.56197451,22.74168331
52.51204158,26.95794056,33.10572477,54.73638943,48.77095668,-6.882159567,-42.2258654,-49.82262734,-21.78155637,-42.4996334,-18.81708334,22.91764128
51.69110743,26.49051419,32.87738871,54.89521874,49.4262474,-6.882159567,-42.29103552,-49.26829311,-21.38529602,-42.97195685,-19.31491556,23.05728449
50.34415686,25.78287064,32.44521112,55.63153722,50.24384656,-6.882159567,-41.75550247,-48.47390027,-20.7821356,-44.06040829,-19.98166755,23.18233905
48.47680546,24.88823265,31.9591614,56.67207385,51.12093978,-6.882159567,-40.64680103,-47.52492088,-20.12853085,-45.44353351,-20.69322525,23.31823313
46.34720725,23.91132519,31.59095718,57.64316826,51.93370372,-6.882159567,-39.26376866,-46.55345363,-19.60574956,-46.68028089,-21.30371759,23.48728554
44.44548174,22.99750011,31.4788735,58.19760009,52.56660442,-6.882159567,-38.13736031,-45.7180241,-19.36238614,-47.36017256,-21.68327569,23.70187283
43.30004961,22.30310184,31.68270003,58.08335788,52.94201082,-6.882159567,-37.81651013,-45.1683393,-19.46637562,-47.19919973,-21.75500552,23.95992348
43.16409505,21.95056521,32.16857633,57.15385535,53.0422718,-6.882159567,-38.54072757,-45.00186691,-19.88689741,-46.06720971,-21.51940879,24.24461669
43.84292234,21.98582471,32.8302639,55.37969607,52.91668928,-6.882159567,-40.06475872,-45.22907949,-20.51372514,-43.99645034,-21.05654488,24.5286916
44.86988451,22.36102739,33.53273864,52.91936244,52.66891101,-6.882159567,-41.8444651,-45.7659044,-21.20139234,-41.23024453,-20.50296483,24.78195869
45.84709614,22.95235142,34.15431086,50.21698078,52.42635629,-6.882159567,-43.40067116,-46.45883397,-21.81487721,-38.29274381,-20.00999505,24.97936238
46.60879642,23.6027625,34.61163136,47.97367078,52.30037431,-6.882159567,-44.5077286,-47.13155801,-22.25962277,-35.93937963,-19.69752799,25.10698306
47.14182483,24.17174386,34.86730299,46.86697231,52.35024988,-6.882159567,-45.12914449,-47.63705621,-22.4932331,-34.87088298,-19.61862398,25.16455652
47.44259179,24.57680513,34.92858382,47.15010082,52.56379989,-6.882159567,-45.28185014,-47.90159194,-22.52590039,-35.34174199,-19.74548178,25.16446866
47.45914735,24.81394395,34.84281642,48.48960374,52.86257287,-6.882159567,-44.97992369,-47.94654506,-22.41492015,-37.00376381,-19.9807968,25.12794196
47.13965909,24.94721233,34.68728315,50.20589798,53.13156919,-6.882159567,-44.27149451,-47.87482749,-22.2511718,-39.13909347,-20.1920506,25.0793311
46.52766132,25.06718952,34.5485029,51.65904045,53.26426294,-6.882159567,-43.30379211,-47.81993827,-22.13322762,-41.04361089,-20.25967637,25.03964161
45.80917874,25.23398126,34.4920466,52.47410091,53.20736807,-6.882159567,-42.33118274,-47.87579086,-22.131721,-42.26888864,-20.12443874,25.02084594
45.25153465,25.43488106,34.53426897,52.5572991,52.98764738,-6.882159567,-41.62884124,-48.04276874,-22.25758841,-42.66212625,-19.81602608,25.02297696
45.07076683,25.58607923,34.63323366,52.01020626,52.7054606,-6.882159567,-41.36709955,-48.22466128,-22.45341357,-42.29496757,-19.44617603,25.03560698
45.3248264,25.58196716,34.70847013,51.03755175,52.49127785,-6.882159567,-41.53953789,-48.28312923,-22.61806131,-41.37353971,-19.16196115,25.04352891
45.89760955,25.36067355,34.67980727,49.88354806,52.44333232,-6.882159567,-41.98646984,-48.11686741,-22.65312588,-40.17197236,-19.07870958,25.03383344
46.56381415,24.94262956,34.50197665,48.7916476,52.58159627,-6.882159567,-42.48103357,-47.71560327,-22.50438549,-38.98928998,-19.22968598,25.00042464
47.0821608,24.4195807,34.17744494,47.96679481,52.84476776,-6.882159567,-42.81809582,-47.15889796,-22.17764186,-38.10386989,-19.56013723,24.94389146
47.27386196,23.90476796,33.74704377,47.52801493,53.12703873,-6.882159567,-42.86980254,-46.56732777,-21.7277208,-37.70647897,-19.9626856,24.86787613
47.06857565,23.47808577,33.26991092,47.46858053,53.32812303,-6.882159567,-42.6026523,-46.0411372,-21.23340301,-37.83348986,-20.32789101,24.77485959
46.51602243,23.16013219,32.80491601,47.65758115,53.39020057,-6.882159567,-42.06741497,-45.62367805,-20.77250802,-38.34955209,-20.58357865,24.66397355
45.76898801,22.92606456,32.39961844,47.89412649,53.30985209,-6.882159567,-41.37817257,-45.30526837,-20.40532861,-39.003939,-20.70997771,24.53192076
45.04385683,22.74196087,32.08623185,47.98719723,53.12635588,-6.882159567,-40.6893153,-45.05496558,-20.16778725,-39.53308538,-20.73086335,24.37602406
44.56152681,22.59605343,31.88064042,47.82128884,52.89516447,-6.882159567,-40.16539266,-44.85424356,-20.07133245,-39.75696925,-20.68922789,24.19678085
44.4776679,22.50791011,31.78110724,47.38447788,52.65901621,-6.882159567,-39.93847327,-44.71260289,-20.1055801,-39.63135204,-20.62024491,23.9975303
44.828982,22.51555129,31.76688063,46.75693198,52.42903481,-6.882159567,-40.06646545,-44.66026547,-20.24176066,-39.24514058,-20.53370059,23.78125628
45.52639564,22.6515522,31.80015489,46.0697038,52.18287392,-6.882159567,-40.51723814,-44.72626642,-20.43782574,-38.77130332,-20.4121814,23.54719488
46.39809435,22.92227171,31.83416528,45.4495488,51.87845951,-6.882159567,-41.18564861,-44.91601293,-20.64632936,-38.39144778,-20.22339601,23.29032182
47.25219259,23.30118572,31.82596996,44.97056572,51.47530921,-6.882159567,-41.92611468,-45.20022023,-20.82387071,-38.22354058,-19.93959547,23.00477859
47.92737158,23.73918329,31.74845376,44.63330439,50.9542303,-6.882159567,-42.58360461,-45.51991227,-20.93876452,-38.28381504,-19.55583561,22.6898887
48.32148108,24.18502149,31.59518224,44.37959121,50.32928363,-6.882159567,-43.02116188,-45.80422378,-20.97344741,-38.4983531,-19.10060475,22.35614219
48.40254991,24.60417367,31.37512809,44.1309244,49.64962248,-6.882159567,-43.14630588,-45.99266228,-20.92047852,-38.75185478,-18.63537438,22.02828813
48.20644518,24.98699966,31.10064456,43.82589236,48.99118975,-6.882159567,-42.93136174,-46.05251473,-20.77512031,-38.94154244,-18.24296406,21.74324615
47.82194193,25.34475008,30.77654484,43.43771918,48.43966955,-6.882159567,-42.41927053,-45.98550551,-20.53018189,-39.00827247,-18.00741294,21.54238763
47.36457947,25.69989643,30.39743707,42.96927121,48.06723899,-6.882159567,-41.71133126,-45.82514577,-20.17792218,-38.93746663,-17.98940766,21.46066971
46.94451951,26.08038285,29.95621577,42.43558997,47.90748906,-6.882159567,-40.94043113,-45.63192645,-19.72059358,-38.74090903,-18.20220201,21.517371
46.6379934,26.52106603,29.46080093,41.84782336,47.93650545,-6.882159567,-40.23851339,-45.48987446,-19.18628978,-38.43757651,-18.59573826,21.71274425
46.47360074,27.06436192,28.94961869,41.21033293,48.07095795,-6.882159567,-39.70945411,-45.49790227,-18.64041972,-38.04951566,-19.05944733,22.0316004
46.43944368,27.74968224,28.49292784,40.53601236,48.18951377,-6.882159567,-39.41545216,-45.74716385,-18.18032158,-37.61869337,-19.44984937,22.4509006
46.50530188,28.59289304,28.17233285,39.87159392,48.17104246,-6.882159567,-39.37617972,-46.28754607,-17.90727036,-37.23235957,-19.63576041,22.94686786
46.64466201,29.56913308,28.0444658,39.31028588,47.93227895,-6.882159567,-39.57317217,-47.09957807,-17.88483736,-37.0279246,-19.54168601,23.49903453
46.84268182,30.61009311,28.10865897,38.96911407,47.44883137,-6.882159567,-39.95392429,-48.08738646,-18.10546081,-37.15400727,-19.16992464,24.09186197
47.08663764,31.61498719,28.30003,38.93363259,46.75428783,-6.882159567,-40.43609457,-49.09613979,-18.48653244,-37.69927427,-18.59364382,24.71579332
47.34836181,32.46804515,28.51347748,39.20650074,45.92299922,-6.882159567,-40.91547828,-49.94651702,-18.90002697,-38.63692381,-17.92759129,25.36802361
47.57684363,33.05805519,28.64371953,39.69862504,45.04652676,-6.882159567,-41.28319472,-50.4751703,-19.21919541,-39.82594009,-17.29128647,26.0515166
47.7146048,33.29873551,28.62034871,40.26265866,44.21165735,-6.882159567,-41.45586971,-50.57105937,-19.35976251,-41.06123805,-16.77815842,26.77157217
47.73128963,33.14651505,28.42533474,40.73663132,43.48384718,-6.882159567,-41.41088899,-50.19854477,-19.30133081,-42.13158094,-16.43757628,27.53166842
47.64919759,32.60858045,28.09073538,40.97540321,42.89852917,-0.075746741,-41.20518084,-49.39938707,-19.0849934,-42.85966765,-16.27215468,22.34202654
47.53842792,31.73655215,27.68096628,40.87246522,42.46202154,5.687080247,-40.95862947,-48.27207362,-18.79083464,-43.12794154,-16.24971359,18.10054642
47.48145998,30.6105714,27.26859729,40.37938485,42.15876304,9.51532401,-40.80401835,-46.93883726,-18.5060868,-42.8981001,-16.32272903,15.58926629
