LF_sup_x,LF_sup_y,LF_sup_z,LM_sup_x,LM_sup_y,LM_sup_z,LH_sup_x,LH_sup_y,LH_sup_z,RF_sup_x,RF_sup_y,RF_sup_z,RM_sup_x,RM_sup_y,RM_sup_z,RH_sup_x,RH_sup_y,RH_sup_z,LF_CTr_x,LF_CTr_y,LF_CTr_z,LM_CTr_x,LM_CTr_y,LM_CTr_z,LH_CTr_x,LH_CTr_y,LH_CTr_z,RF_CTr_x,RF_CTr_y,RF_CTr_z,RM_CTr_x,RM_CTr_y,RM_CTr_z,RH_CTr_x,RH_CTr_y,RH_CTr_z,LF_ThC_x,LF_ThC_y,LF_ThC_z,LM_ThC_x,LM_ThC_y,LM_ThC_z,LH_ThC_x,LH_ThC_y,LH_ThC_z,RF_ThC_x,RF_ThC_y,RF_ThC_z,RM_ThC_x,RM_ThC_y,RM_ThC_z,RH_ThC_x,RH_ThC_y,RH_ThC_z,LF_FTi_x,LF_FTi_y,LF_FTi_z,LM_FTi_x,LM_FTi_y,LM_FTi_z,LH_FTi_x,LH_FTi_y,LH_FTi_z,RF_FTi_x,RF_FTi_y,RF_FTi_z,RM_FTi_x,RM_FTi_y,RM_FTi_z,RH_FTi_x,RH_FTi_y,RH_FTi_z
1.075914577,1.507986556,-30.98729508,7.670727976,-0.048736424,-0.669061428,-4.445147984,-3.416675874,6.790734637,0.252762226,-0.426864463,9.656770311,-2.376030238,-0.367867959,-2.508131412,-1.855313573,1.826788981,-0.90028017,3.298558689,-5.043590027,-28.21646959,7.021633815,-0.14970297,-0.712656707,-4.107408751,1.1943246,6.615639792,-1.935783268,-2.901348451,8.692402359,-2.147402543,0.113111329,-2.036745118,-2.520852434,-0.057208296,-0.132297633,3.298558689,-5.043590027,-28.21646959,7.021633815,-0.14970297,-0.712656707,-4.107408751,1.1943246,6.615639792,-1.935783268,-2.901348451,8.692402359,-2.147402543,0.113111329,-2.036745118,-2.520852434,-0.057208296,-0.132297633,1.744830797,-6.555163654,-0.00105767,1.86704616,-0.400378707,0.000419512,0.031871005,1.245673265,0.000267132,0.3330137,-2.912460698,0.000284892,0.525849029,0.159359769,6.68E-05,-0.556008737,-0.063265216,-0.000127477
-3.117483218,2.699017255,-24.57889673,6.028423419,-2.765196973,-6.915569879,-3.835576434,-2.829658381,8.480198135,1.568847528,0.016224595,14.38143231,-3.580197031,-0.32976613,-3.112140993,1.089370617,-1.255621161,-1.585130281,-1.252652191,-4.109274309,-22.84270711,5.471387511,-0.606498537,-6.849903109,-3.185542392,1.441985503,7.936445718,-1.630216395,-4.275529117,12.87953213,-3.200055979,0.146987811,-2.470282612,1.323786517,0.081318021,-1.402897444,-1.252652191,-4.109274309,-22.84270711,5.471387511,-0.606498537,-6.849903109,-3.185542392,1.441985503,7.936445718,-1.630216395,-4.275529117,12.87953213,-3.200055979,0.146987811,-2.470282612,1.323786517,0.081318021,-1.402897444,0.439847927,-5.380098441,-0.000903121,1.476056721,-1.729123894,0.000282246,0.020198586,1.506760266,0.0004406,-1.723260081,-4.296206905,0.000509924,0.5370457,0.207460122,8.68E-05,0.387626621,0.098283525,-0.000186918
-3.798299443,2.632047656,-18.43669809,1.104986661,-3.265104654,-7.513454017,-1.955247284,-1.555118149,6.236838608,3.923818992,1.474380249,20.99630753,-4.413742774,-0.127863778,-3.140368092,3.513374946,-3.802465975,-2.409347519,-2.403202211,-3.164692849,-17.40754582,0.936126298,-0.640989455,-7.514613121,-1.496084133,0.853560094,5.566264892,-0.311639328,-5.884293401,19.0464116,-3.907562244,0.186556537,-2.38391861,4.444838,0.222692864,-2.67453846,-2.403202211,-3.164692849,-17.40754582,0.936126298,-0.640989455,-7.514613121,-1.496084133,0.853560094,5.566264892,-0.311639328,-5.884293401,19.0464116,-3.907562244,0.186556537,-2.38391861,4.444838,0.222692864,-2.67453846,-0.286082673,-4.172617004,-0.000764586,0.377994721,-1.865967603,0.00018434,0.176323671,0.895326816,0.000324888,-3.414260377,-5.923001871,0.00092928,0.541856834,0.260961692,9.44E-05,1.07215928,0.262455328,-0.000241661
-1.336631837,1.60572256,-16.79423137,-3.92195905,-1.294568666,-2.192851026,0.275179996,-0.143029271,1.657594364,5.840083461,2.955531531,24.26672262,-4.241100495,0.096192572,-2.50215952,4.141011638,-4.463131827,-2.638089603,-0.126646733,-2.83799915,-15.7125159,-3.660419185,-0.254303585,-2.395348199,0.257403125,-0.174572945,1.129974538,1.380860198,-6.500449731,22.38056519,-3.724838607,0.189197752,-1.783839018,5.235752334,0.251849678,-3.011300559,-0.126646733,-2.83799915,-15.7125159,-3.660419185,-0.254303585,-2.395348199,0.257403125,-0.174572945,1.129974538,1.380860198,-6.500449731,22.38056519,-3.724838607,0.189197752,-1.783839018,5.235752334,0.251849678,-3.011300559,-0.120714802,-3.765779893,-0.000754115,-0.731065343,-0.745865925,0.000202152,0.432199701,-0.177658322,1.44E-06,-3.420730279,-6.55745092,0.001185528,0.51789663,0.263030474,9.76E-05,1.135640081,0.296102918,-0.000268852
1.921987351,0.599692239,-21.54072506,-5.851163789,1.891682081,5.645010673,1.673982119,0.744588961,-2.01821252,6.12855671,3.448862027,20.75540478,-3.096677526,0.195820186,-1.517137022,2.819849658,-3.085395371,-1.716988583,3.465983363,-3.444108371,-19.66901168,-5.395512499,0.29548069,5.23838548,1.307466979,-0.938473501,-2.288175122,2.612357249,-5.511209085,19.56976851,-2.699267231,0.13374079,-0.991007701,3.595492691,0.081686592,-1.886629038,3.465983363,-3.444108371,-19.66901168,-5.395512499,0.29548069,5.23838548,1.307466979,-0.938473501,-2.288175122,2.612357249,-5.511209085,19.56976851,-2.699267231,0.13374079,-0.991007701,3.595492691,0.081686592,-1.886629038,0.703634816,-4.594793083,-0.000933016,-1.154350481,0.917462149,0.000339867,0.647791088,-0.976968923,-0.000309647,-1.564317437,-5.573787173,0.000996748,0.464894855,0.186079263,0.000114639,0.612063605,0.100055305,-0.000257883
3.125964704,0.671712681,-30.95665793,-3.401671356,4.326170168,11.09594802,1.54748131,0.742615952,-2.010759385,4.574993368,2.538780557,11.02185635,-1.614425045,0.109740583,-0.701794739,0.606819445,-0.801100447,0.369548534,5.420316744,-4.778941346,-28.02271288,-3.121371612,0.667440312,10.62183828,1.296907488,-0.887583167,-2.140994287,2.8094935,-3.280408937,10.90836781,-1.400229785,0.037531084,-0.428522377,0.974975271,-0.285809672,0.473019725,5.420316744,-4.778941346,-28.02271288,-3.121371612,0.667440312,10.62183828,1.296907488,-0.887583167,-2.140994287,2.8094935,-3.280408937,10.90836781,-1.400229785,0.037531084,-0.428522377,0.974975271,-0.285809672,0.473019725,1.54729592,-6.405749724,-0.001272589,-0.62590649,2.086925954,0.000525766,0.697165485,-0.925340655,-0.000384947,1.046714706,-3.323408621,0.000340596,0.408455158,0.054547094,0.000158162,-0.09860077,-0.321392906,-0.000209255
0.715970135,2.278123773,-40.56189877,2.014377867,4.527905927,10.81336891,0.2095252,0.070919128,2.142111332,1.978958802,0.548935741,-0.398257357,-0.553566719,-0.109550984,-0.437378344,-0.898576784,0.708715212,2.966391023,3.797480695,-6.211320643,-36.92592392,1.846034151,0.644333489,10.45557731,0.583096564,0.001625254,1.865830016,1.841117691,-0.968444338,0.394271305,-0.494535931,-0.05130098,-0.351595848,-0.574194896,-0.729795302,3.119338686,3.797480695,-6.211320643,-36.92592392,1.846034151,0.644333489,10.45557731,0.583096564,0.001625254,1.865830016,1.841117691,-0.968444338,0.394271305,-0.494535931,-0.05130098,-0.351595848,-0.574194896,-0.729795302,3.119338686,1.751518974,-8.364280974,-0.001655968,0.528332338,2.047153953,0.000655896,0.567776408,0.004120776,-0.000141553,2.786938225,-0.972307915,-0.000535087,0.380150763,-0.06571498,0.000219002,-0.488850509,-0.828469881,-0.000133097
-4.583626626,4.942504112,-45.56754883,7.174072928,2.420464224,5.0810888,-1.216978883,-0.610256394,8.181904202,-0.273956843,-1.626018728,-7.598654445,-0.324477908,-0.331514254,-0.740793458,-0.576318442,0.300891848,4.991041747,-1.111913078,-7.030380574,-42.02766938,6.547253919,0.257265742,4.948465128,-0.004989945,1.195995435,7.491006666,0.159348744,0.156395292,-6.540523086,-0.327177851,-0.085260213,-0.697135393,0.250492878,-1.053119002,4.828353729,-1.111913078,-7.030380574,-42.02766938,6.547253919,0.257265742,4.948465128,-0.004989945,1.195995435,7.491006666,0.159348744,0.156395292,-6.540523086,-0.327177851,-0.085260213,-0.697135393,0.250492878,-1.053119002,4.828353729,1.036942545,-9.513370835,-0.001915748,1.599327485,0.84959204,0.000654937,0.370296119,1.255568274,0.000301613,2.636668475,0.18246464,-0.001236812,0.391856408,-0.110162203,0.000267151,-0.270245753,-1.195986221,-5.40E-05
-10.21011417,7.467975215,-43.41909076,9.089897665,-0.632151735,-2.435099353,-1.604944403,-0.696810001,12.45507981,-0.921345547,-2.856265794,-6.961112459,-0.812600302,-0.430569447,-1.299874402,1.502129799,-1.904743741,5.462939192,-6.993648429,-6.830535429,-40.77201749,8.254387068,-0.239832389,-2.371117017,0.184700278,1.937253158,11.3047304,-1.227181941,-0.458515459,-6.361141595,-0.775600512,-0.048941865,-1.161105284,3.145502131,-1.083411716,4.734624166,-6.993648429,-6.830535429,-40.77201749,8.254387068,-0.239832389,-2.371117017,0.184700278,1.937253158,11.3047304,-1.227181941,-0.458515459,-6.361141595,-0.775600512,-0.048941865,-1.161105284,3.145502131,-1.083411716,4.734624166,-0.323450349,-9.289629592,-0.001900806,1.946621672,-0.731986619,0.000521279,0.248949727,2.035474684,0.00069025,0.839805611,-0.436745186,-0.001416258,0.426165536,-0.058378085,0.000270962,0.441585649,-1.228499445,-1.04E-05
-13.33987349,8.584808826,-35.04165731,6.891547166,-2.732899257,-7.110892998,-0.546542852,-0.030709213,12.1609429,0.389700969,-2.416259274,0.772604426,-1.494768202,-0.374730098,-1.719367287,4.139991313,-4.618978763,4.030778886,-10.93124114,-5.706319663,-33.65071283,6.190879579,-0.537939802,-6.987679909,1.195963678,1.711935849,10.8008322,-1.379008593,-2.313483575,0.516623348,-1.367875318,0.0333753,-1.431738495,6.400457116,-0.769825755,2.798981616,-10.93124114,-5.706319663,-33.65071283,6.190879579,-0.537939802,-6.987679909,1.195963678,1.711935849,10.8008322,-1.379008593,-2.313483575,0.516623348,-1.367875318,0.0333753,-1.431738495,6.400457116,-0.769825755,2.798981616,-1.662429137,-7.797618411,-0.00155849,1.401995258,-1.714904042,0.000328412,0.288997976,1.803559158,0.000791147,-1.315387334,-2.32850735,-0.000972695,0.446565565,0.055710265,0.000218884,1.20732459,-0.869864264,-3.43E-05
-12.62977457,7.714084063,-24.24075218,2.289336306,-2.67650435,-6.338649192,1.462450665,1.059520273,7.138280683,2.811387702,-0.580891741,11.25358977,-1.760679241,-0.251355665,-1.778231037,5.79110765,-6.213614555,1.224035025,-11.16917327,-4.176325111,-23.87472898,1.94776174,-0.474639226,-6.309128108,2.521148065,0.571756826,5.974195323,-0.22447097,-4.269643719,10.2133064,-1.573672481,0.115122553,-1.393681831,8.011609977,-0.223659365,-0.13245018,-11.16917327,-4.176325111,-23.87472898,1.94776174,-0.474639226,-6.309128108,2.521148065,0.571756826,5.974195323,-0.22447097,-4.269643719,10.2133064,-1.573672481,0.115122553,-1.393681831,8.011609977,-0.223659365,-0.13245018,-2.333293175,-5.727993263,-0.000984143,0.362102644,-1.541544106,0.000177706,0.47705282,0.610719965,0.00053966,-2.378264491,-4.335079229,-0.000137541,0.419975618,0.167931714,0.000128525,1.555193687,-0.248680208,-0.000126234
-9.069746182,5.416917815,-15.6009183,-1.593935206,-0.679031389,-1.113558219,3.316726565,1.952100928,0.043085147,4.874799123,1.521690709,19.13187431,-1.317452019,-0.199565238,-1.538541703,5.536678105,-5.763167051,-1.725304744,-8.220847355,-2.899133569,-15.64837695,-1.602140067,-0.128394775,-1.244248419,3.404453203,-0.885268191,-0.606055955,1.401001187,-5.30464136,17.72357349,-1.15431365,0.154762305,-1.17261548,6.991022061,0.320145568,-2.723895337,-8.220847355,-2.899133569,-15.64837695,-1.602140067,-0.128394775,-1.244248419,3.404453203,-0.885268191,-0.606055955,1.401001187,-5.30464136,17.72357349,-1.15431365,0.154762305,-1.17261548,6.991022061,0.320145568,-2.723895337,-2.132369293,-3.983618813,-0.00038733,-0.478545916,-0.416660895,0.000134358,0.700033633,-0.917180929,8.50E-05,-1.689857048,-5.413210238,0.000660631,0.341584362,0.221539896,3.84E-05,1.288269042,0.367124298,-0.000248036
-5.387472593,3.176981973,-12.02348111,-2.17566646,1.798714587,4.713024282,3.920417651,2.065667035,-5.237934936,5.444531489,2.705759263,20.90033652,-0.393532883,-0.304728993,-1.264566903,3.665841068,-3.646244201,-3.477868279,-4.617104598,-2.326999679,-11.92301665,-2.104408837,0.248633467,4.486245196,3.243028806,-1.871778356,-5.318121232,2.431608566,-5.042521384,19.62570678,-0.329667445,0.138723607,-1.016839734,4.03475986,0.619437887,-3.843150262,-4.617104598,-2.326999679,-11.92301665,-2.104408837,0.248633467,4.486245196,3.243028806,-1.871778356,-5.318121232,2.431608566,-5.042521384,19.62570678,-0.329667445,0.138723607,-1.016839734,4.03475986,0.619437887,-3.843150262,-1.43489585,-3.199588081,1.25E-05,-0.568714866,0.847122542,0.000191288,0.797462026,-1.953197475,-0.000296029,0.195835162,-5.167942574,0.001048504,0.244677268,0.198614791,-1.31E-05,0.609638234,0.703992914,-0.000340059
-4.350741242,2.551071738,-13.38018886,1.038261667,2.995310759,6.973068762,2.918166012,1.266323297,-5.934810965,4.285669129,2.380602847,16.70083798,0.467884958,-0.540286344,-1.215039501,1.503338629,-1.3163029,-3.316748336,-3.341357623,-2.485190683,-12.95579203,0.866697853,0.396977284,6.79567739,2.040258348,-1.892296054,-5.68537474,2.179337856,-3.863285498,15.85752363,0.414159706,0.088823388,-1.106401105,1.110882174,0.565753092,-3.182497481,-3.341357623,-2.485190683,-12.95579203,0.866697853,0.396977284,6.79567739,2.040258348,-1.892296054,-5.68537474,2.179337856,-3.863285498,15.85752363,0.414159706,0.088823388,-1.106401105,1.110882174,0.565753092,-3.182497481,-0.935528424,-3.425152476,9.25E-05,0.162704072,1.360630661,0.0002811,0.679192427,-1.976016375,-0.000367693,1.911624961,-3.971314476,0.000894499,0.181597083,0.129943897,-1.12E-05,-0.010224535,0.641588575,-0.000349406
-7.039773264,4.190887922,-17.02974214,6.183743128,2.00136584,3.893926335,1.019835252,0.046465472,-2.031215644,2.080894323,0.732900394,10.05558238,0.829482394,-0.787647722,-1.449849931,0.566257791,-0.373413463,-1.55960037,-5.901109385,-3.009123689,-16.52278491,5.580866793,0.209955107,3.888505114,0.546549317,-1.038974662,-1.86238059,0.62889243,-2.632036871,9.563307608,0.700100044,0.046971659,-1.41790403,0.208595174,0.253207542,-1.412516379,-5.901109385,-3.009123689,-16.52278491,5.580866793,0.209955107,3.888505114,0.546549317,-1.038974662,-1.86238059,0.62889243,-2.632036871,9.563307608,0.700100044,0.046971659,-1.41790403,0.208595174,0.253207542,-1.412516379,-1.174544135,-4.164639587,-0.000119018,1.273184047,0.734565835,0.000323516,0.414815116,-1.081048527,-8.31E-05,2.237462932,-2.704477721,0.000357827,0.187112452,0.07360568,2.65E-05,-0.138198478,0.288033943,-0.000260458
-12.15482994,7.371217495,-19.61755379,10.21100821,-0.62326431,-2.757510061,-0.465597325,-0.787665387,3.763856163,0.073597925,-1.354014561,5.475130383,0.612135281,-0.909243246,-1.794401282,1.573349009,-1.528763991,0.619106591,-11.29960882,-3.398345875,-19.44410102,9.239236148,-0.200128415,-2.569329171,-0.227682602,0.082550107,3.502338501,-1.453658467,-2.14678854,4.969981496,0.478756291,0.045263118,-1.742065447,2.03983635,-0.079309698,0.230662887,-11.29960882,-3.398345875,-19.44410102,9.239236148,-0.200128415,-2.569329171,-0.227682602,0.082550107,3.502338501,-1.453658467,-2.14678854,4.969981496,0.478756291,0.045263118,-1.742065447,2.03983635,-0.079309698,0.230662887,-2.173604872,-4.724164005,-0.00045463,2.09038891,-0.66576106,0.000278523,0.186524822,0.097187427,0.000381931,0.947133001,-2.195890527,-0.000199348,0.25369287,0.073495915,6.19E-05,0.33869266,-0.087025167,-0.00011396
-16.75415913,10.33709787,-18.89654266,10.7859641,-3.226394589,-8.851120129,-0.544698917,-0.688733759,7.654306617,-0.600354432,-2.664449667,5.581891666,0.062188851,-0.833576159,-1.981739057,3.964441099,-4.129880872,1.842323563,-16.57067034,-3.301327093,-19.32501915,9.718216522,-0.573547336,-8.556275875,0.23817786,0.733096115,6.89695904,-2.829625561,-2.614738015,4.722883919,-0.013044206,0.084129099,-1.840411277,5.537705487,-0.192134795,0.657328537,-16.57067034,-3.301327093,-19.32501915,9.718216522,-0.573547336,-8.556275875,0.23817786,0.733096115,6.89695904,-2.829625561,-2.614738015,4.722883919,-0.013044206,0.084129099,-1.840411277,5.537705487,-0.192134795,0.657328537,-3.407386089,-4.60682669,-0.000684459,2.133464091,-1.961997058,0.000171162,0.147038246,0.782525296,0.000735666,-1.051861728,-2.669683717,-0.000419835,0.335607969,0.129218141,6.26E-05,1.13698426,-0.214483817,6.46E-06
-17.97166443,11.27332049,-14.63831291,7.673868553,-4.174207217,-10.59437473,0.82438448,0.277165731,7.051559487,0.396429432,-2.366580489,9.828996515,-0.441822094,-0.60531063,-1.856408218,6.236655286,-6.541734746,1.280280959,-18.52527492,-2.666674715,-15.60172198,6.83145178,-0.675175715,-10.33559881,1.622749814,0.4871996,6.072413439,-2.587011164,-3.575539919,8.550957414,-0.436273758,0.135097706,-1.623621193,8.476423033,0.015884755,-0.478238252,-18.52527492,-2.666674715,-15.60172198,6.83145178,-0.675175715,-10.33559881,1.622749814,0.4871996,6.072413439,-2.587011164,-3.575539919,8.550957414,-0.436273758,0.135097706,-1.623621193,8.476423033,0.015884755,-0.478238252,-4.119815013,-3.730390083,-0.000630981,1.400347138,-2.339538432,6.91E-05,0.316205053,0.526241537,0.000751198,-2.370547628,-3.659626469,-0.000167904,0.375550212,0.200376381,2.13E-05,1.754716848,0.018258765,2.21E-05
-14.70704395,9.352228025,-8.344512298,2.731341809,-2.907894342,-6.966979356,2.735557908,1.48066039,2.133888649,2.454651671,-0.576704581,15.41299607,-0.634319434,-0.362968044,-1.499932584,6.862347486,-7.144126412,-0.916461401,-15.66385851,-1.711948186,-9.502173797,2.307780011,-0.448618145,-6.860617127,2.981509344,-0.516751648,1.380895217,-0.775611017,-4.328342399,13.93301014,-0.569910013,0.16409579,-1.22940481,8.824034599,0.450540138,-2.623423601,-15.66385851,-1.711948186,-9.502173797,2.307780011,-0.448618145,-6.860617127,2.981509344,-0.516751648,1.380895217,-0.775611017,-4.328342399,13.93301014,-0.569910013,0.16409579,-1.22940481,8.824034599,0.450540138,-2.623423601,-3.800113049,-2.393917759,-0.000257158,0.340608309,-1.571256115,2.96E-05,0.574121428,-0.528267915,0.000406534,-2.116442319,-4.44845681,0.000416953,0.338108594,0.239536359,-4.26E-05,1.784187072,0.504364354,-9.06E-05
-8.286283911,5.275167526,-1.993081888,-1.352474987,-0.282320911,-0.356418226,3.882702357,2.085594775,-4.36313175,4.523090017,1.77735543,19.37440551,-0.540794223,-0.253413456,-1.195497514,5.236249192,-5.347253458,-3.757961452,-9.140359953,-0.744954086,-2.992628832,-1.383290458,-0.045401373,-0.422780511,3.287545753,-1.681524889,-4.530244176,1.692874026,-4.455293944,17.99707351,-0.459885339,0.15701867,-0.947577367,6.00695729,0.886588143,-4.721824255,-9.140359953,-0.744954086,-2.992628832,-1.383290458,-0.045401373,-0.422780511,3.287545753,-1.681524889,-4.530244176,1.692874026,-4.455293944,17.99707351,-0.459885339,0.15701867,-0.947577367,6.00695729,0.886588143,-4.721824255,-2.533161532,-1.031063632,0.000329627,-0.44909325,-0.1564993,5.75E-05,0.728214338,-1.753922981,-0.0001039,-0.513660192,-4.60190881,0.001054456,0.232622681,0.228064275,-0.000100373,1.164913919,0.991117776,-0.000283202
-17.20266344,11.14620407,4.483267002,-7.468322202,3.43225652,9.060093466,4.254353734,2.857556008,-6.174982021,1.246373835,0.79042991,19.85350811,-7.405360225,0.891302761,-2.091557366,31.9623019,-37.6074487,6.872051316,-19.39955468,-0.187737577,2.036965278,-7.104081641,0.500658053,8.70812296,3.583776425,-1.391253884,-6.319679104,-1.177869452,-3.159824935,18.2782697,-6.267267924,0.164615836,-0.977122977,48.8210423,1.694989401,-5.604864503,-19.39955468,-0.187737577,2.036965278,-7.104081641,0.500658053,8.70812296,3.583776425,-1.391253884,-6.319679104,-1.177869452,-3.159824935,18.2782697,-6.267267924,0.164615836,-0.977122977,48.8210423,1.694989401,-5.604864503,-3.969742147,-0.233395953,0.001109343,-1.749137185,1.78645481,3.33E-05,0.364461872,-1.465123651,-0.000871138,0.580563836,-3.29429279,0.001894111,0.102054784,0.239838098,-0.000100866,40.79226991,1.906387939,-0.013086362
-8.14237823,5.375404166,8.989859731,-4.397879076,3.229136823,8.023842899,1.907043605,0.898727327,-7.626901336,2.793190227,2.130240367,20.72879684,-5.132909116,0.38352426,-1.853124511,20.69591581,-19.73422564,-5.457998915,-9.721950888,0.618017037,7.209763274,-4.168845434,0.462807164,7.814288757,0.727950229,-1.538523727,-7.045947507,0.67102788,-3.225938643,19.26117493,-4.359860103,0.089482022,-1.10105434,26.04331541,5.502761099,-11.24543999,-9.721950888,0.618017037,7.209763274,-4.168845434,0.462807164,7.814288757,0.727950229,-1.538523727,-7.045947507,0.67102788,-3.225938643,19.26117493,-4.359860103,0.089482022,-1.10105434,26.04331541,5.502761099,-11.24543999,-2.007250155,0.903972607,0.001578223,-0.919405026,1.659504062,7.55E-05,0.033469085,-1.618350729,-0.000771816,1.404310707,-3.369578935,0.001963918,0.019906724,0.13300999,-0.000114781,21.98756957,6.116334461,0.0434035
-7.406977849,5.292015028,13.77122007,-1.208085122,1.201955653,2.898495081,-0.210643594,-0.607242754,-5.29479102,2.814060065,1.791594314,21.07075601,-5.001516568,0.053303391,-2.514834419,16.58410134,-15.50986442,-6.624707317,-9.410446082,1.346114198,11.701592,-1.228986886,0.172689428,2.85495867,-1.303607605,-0.943430726,-4.635449146,0.370532033,-3.423778841,19.39243508,-4.306801,0.114452539,-1.763119317,20.10573804,5.00835401,-11.01537507,-9.410446082,1.346114198,11.701592,-1.228986886,0.172689428,2.85495867,-1.303607605,-0.943430726,-4.635449146,0.370532033,-3.423778841,19.39243508,-4.306801,0.114452539,-1.763119317,20.10573804,5.00835401,-11.01537507,-2.030748503,1.931250975,0.001862498,-0.201198354,0.618545837,-5.87E-06,-0.287148757,-0.993277014,-0.000476542,0.428466578,-3.573943218,0.001964484,0.01719554,0.172390141,-0.000152976,17.08892786,5.5638228,0.034228397
-10.94905776,8.270564882,19.11787061,0.265924486,-1.750284489,-4.047304074,-1.394077724,-1.3414786,-1.779289081,2.597747176,0.797143936,23.51271414,-5.64213528,-0.08370161,-3.290286033,17.25968145,-17.81439451,-4.597679135,-14.03403803,2.131759117,16.27821701,0.079135058,-0.232480333,-3.95790161,-2.130948044,-0.21095482,-1.425488437,-0.857570863,-4.195700623,21.29036131,-4.900220639,0.194888063,-2.385810689,22.56219078,3.826563239,-9.939804297,-14.03403803,2.131759117,16.27821701,0.079135058,-0.232480333,-3.95790161,-2.130948044,-0.21095482,-1.425488437,-0.857570863,-4.195700623,21.29036131,-4.900220639,0.194888063,-2.385810689,22.56219078,3.826563239,-9.939804297,-3.249986338,3.039205567,0.001977326,0.051616787,-0.845294277,-0.000143049,-0.465598209,-0.223220848,-0.000126964,-1.642505022,-4.369254735,0.002053606,0.055939,0.291735487,-0.000212938,18.48115179,4.250845079,0.019077616
-13.97442309,10.89876091,23.62137999,-0.784910708,-3.975163734,-8.987357705,-1.236738155,-1.151284965,-0.055093312,3.000164392,0.260032664,27.97537207,-5.890446219,-0.031559812,-3.458347059,19.61231427,-19.6766742,-5.912223264,-18.00478697,2.840687354,20.16470068,-0.92744491,-0.520164878,-8.845653892,-1.72153533,0.074123279,-0.005298183,-1.645548458,-5.332759902,25.15897794,-5.115378465,0.259366368,-2.464210025,24.91566125,4.676629977,-11.67739043,-18.00478697,2.840687354,20.16470068,-0.92744491,-0.520164878,-8.845653892,-1.72153533,0.074123279,-0.005298183,-1.645548458,-5.332759902,25.15897794,-5.115378465,0.259366368,-2.464210025,24.91566125,4.676629977,-11.67739043,-4.445881242,4.039605377,0.001951749,-0.2620073,-1.895790404,-0.000236175,-0.426318261,0.07765417,7.09E-05,-3.377546869,-5.544556839,0.002265194,0.089111351,0.38566549,-0.000274257,18.69144932,5.184768637,0.026016094
-12.95266612,10.51596028,24.73115807,-3.453646463,-4.166221641,-9.08983805,-0.119788718,-0.36087755,-1.390779096,3.993435499,0.702239817,31.61913275,-5.101220033,0.140479543,-2.697804075,20.49688493,-16.34733565,-12.99870063,-17.026425,3.128231862,21.34601441,-3.369372022,-0.521307583,-8.984371788,-0.649504412,-0.273620581,-1.343497922,-1.24556175,-6.136210832,28.58201763,-4.397016948,0.244608314,-1.82214616,21.21378078,8.320848189,-16.87454335,-17.026425,3.128231862,21.34601441,-3.369372022,-0.521307583,-8.984371788,-0.649504412,-0.273620581,-1.343497922,-1.24556175,-6.136210832,28.58201763,-4.397016948,0.244608314,-1.82214616,21.21378078,8.320848189,-16.87454335,-4.528528089,4.444352082,0.001785121,-0.874402041,-1.909990913,-0.00021006,-0.226779882,-0.286600842,1.05E-05,-3.549066017,-6.381543116,0.002420699,0.082549929,0.361453723,-0.000300279,13.26506378,9.197341651,0.067657239
-7.506067213,6.654524893,20.09451711,-5.59961053,-2.164426594,-4.258809988,1.0856501,0.442844407,-4.616356155,4.911633446,1.903553912,29.97160044,-3.43584276,0.245304341,-1.497948183,16.94667245,-8.811856891,-19.2462768,-10.44743728,2.620443961,17.61535783,-5.275369104,-0.238399772,-4.252623126,0.297851652,-0.96310152,-4.286402013,0.376185845,-5.77786491,27.4739954,-2.919267156,0.162413312,-0.914716403,12.00049152,10.92552183,-19.95891346,-10.44743728,2.620443961,17.61535783,-5.275369104,-0.238399772,-4.252623126,0.297851652,-0.96310152,-4.286402013,0.376185845,-5.77786491,27.4739954,-2.919267156,0.162413312,-0.914716403,12.00049152,10.92552183,-19.95891346,-3.175867635,3.722300861,0.00142954,-1.301700162,-0.876791521,-7.63E-05,0.037150436,-1.010980983,-0.000248836,-1.930363507,-6.020263331,0.002231255,0.040076723,0.238085018,-0.000271679,4.808866764,12.05074345,0.107327051
-0.371675626,1.080237047,9.322981289,-5.151943735,0.942308073,2.805677122,1.650973644,0.820565503,-7.031936162,5.048050427,3.19490331,19.74939131,-1.626636655,0.030946081,-0.94124824,7.064891466,-3.094742246,-11.99379165,-1.365584926,1.196279093,8.285208272,-4.782775695,0.160039438,2.689734452,0.671685617,-1.459668654,-6.465582958,2.748008635,-3.829641769,18.6693661,-1.368041095,0.106666294,-0.633980493,3.669106433,5.579770886,-11.66125957,-1.365584926,1.196279093,8.285208272,-4.782775695,0.160039438,2.689734452,0.671685617,-1.459668654,-6.465582958,2.748008635,-3.829641769,18.6693661,-1.368041095,0.106666294,-0.633980493,3.669106433,5.579770886,-11.66125957,-0.996941936,1.702850508,0.000832244,-1.142250114,0.590293262,6.81E-05,0.327489694,-1.533699076,-0.000519708,0.57012636,-4.001138469,0.001511138,0.000890618,0.156482794,-0.000208884,1.557655332,6.149629624,0.052656861
