LF_sup_y,LM_sup_y,LH_sup_y,RF_sup_y,RM_sup_y,RH_sup_y,LF_CTr_x,LM_CTr_x,LH_CTr_x,RF_CTr_x,RM_CTr_x,RH_CTr_x,LF_ThC_z,LM_ThC_z,LH_ThC_z,RF_ThC_z,RM_ThC_z,RH_ThC_z,LF_FTi_x,LM_FTi_x,LH_FTi_x,RF_FTi_x,RM_FTi_x,RH_FTi_x
0.444652751,3.956166811,0.77159727,1.83970333,-1.678927916,-0.843213185,-1.841210901,6.000504088,-12.82472802,2.609529019,3.193235773,-0.594139494,17.0739235,6.486085308,-17.82316384,2.547422496,-2.671171144,-2.13837611,-0.481415891,1.473312729,-10.34656913,2.324099453,0.306262665,-0.235500421
0.403171394,2.921488501,0.605574372,4.402419301,-0.740054653,-0.720744547,-1.547863269,3.121894065,-13.42877069,5.811077176,1.802827602,1.574874297,17.5457399,6.420167597,-17.33512121,0.49630477,-3.420840992,-0.475366779,-0.712145614,1.162037262,-9.928420399,2.299159363,0.007641256,0.215291014
0.561642451,1.592347886,2.386440883,5.809446219,0.570556149,-1.800092942,-1.588172561,-0.200025014,-12.90538825,7.574943775,-0.303013855,4.605756647,17.88655373,6.179228985,-19.99438568,0.854365147,-3.456061242,-0.664265091,-1.037391639,0.85485807,-9.079896096,2.247497685,-0.339532752,0.146736563
0.734239709,0.915539311,4.432345565,5.354387985,1.429912901,-3.249743271,-1.584387752,-1.641207007,-12.1875506,7.024883701,-1.792743238,6.450939702,17.39741625,5.927828954,-22.93044533,3.059980061,-2.764941669,-2.419245822,-1.21278412,0.793136241,-8.172766133,2.241909983,-0.505282062,-0.361756145
0.718134948,1.40997356,4.902839961,3.497808413,1.298264907,-4.001284774,-1.108775787,-0.152313822,-12.28941328,4.743914426,-1.732145775,5.901742462,15.63656411,5.836423852,-23.09748013,5.258996256,-1.769164826,-4.411748709,-1.05796311,1.06045712,-7.565017477,2.298628455,-0.381224696,-0.937321503
0.424404604,2.831422176,2.965081671,1.626456032,0.273348503,-3.429428283,0.028292299,3.395269737,-13.72621982,2.452299273,-0.190246677,3.353807371,12.75407914,5.990924314,-19.21354776,5.540655031,-1.056328224,-5.11370386,-0.581434394,1.533903449,-7.374101455,2.371192541,-0.045400371,-1.175852989
-0.069142473,4.32266711,-0.699975291,1.206496689,-0.962325023,-1.772394528,1.636026963,6.805282256,-16.23732595,1.949891753,1.796048408,0.510327759,9.513973894,6.312593067,-12.53586597,3.198335023,-1.00727566,-3.80821524,0.015781214,1.951760858,-7.413690307,2.400699901,0.290421896,-0.915798134
-0.580203098,4.970263584,-4.366669366,2.869617593,-1.580647953,0.015357298,3.245166728,8.006889749,-18.97708688,4.006423081,2.891985875,-0.781406401,6.960055351,6.582593654,-6.053724267,-0.755697541,-1.565411215,-1.107826767,0.460841539,2.071959363,-7.343908787,2.368761202,0.418173466,-0.336025407
-0.943519111,4.415356251,-6.380822084,6.014440375,-1.14394912,0.891886447,4.375960289,6.407834241,-21.04744625,7.884454241,2.330388914,0.25426948,5.872219222,6.599763474,-2.629771378,-4.18169261,-2.2940482,1.418003449,0.572855338,1.831292447,-6.916222288,2.312479293,0.265267118,0.175753201
-1.092053128,3.095680961,-6.174090537,9.161599109,0.112156017,0.386486696,4.778730392,3.248189523,-21.99142016,11.77176981,0.405805983,2.870539186,6.339854553,6.328193474,-3.233551772,-5.156776723,-2.664404171,2.260657925,0.3624011,1.388170901,-6.131258388,2.295084963,-0.06473878,0.287997527
-1.05781333,1.946652125,-4.534601786,10.84515962,1.421429478,-1.129377961,4.520195505,0.74359849,-21.95146577,13.87297961,-1.709258636,5.341847876,7.733821734,5.905500893,-6.378777774,-3.186762366,-2.384584752,0.935824256,0.007482432,1.01701086,-5.220089152,2.34902843,-0.36192161,-0.050845675
-3.729071819,-1.89853521,-9.00695759,81.3976298,5.112943871,-2.299383734,8.632488872,-5.850740814,-35.90847942,84.40517279,-8.104357052,5.959380926,7.401492438,1.475544031,-6.699137556,-17.86768249,1.20929435,0.515102329,-0.749343312,-0.589324092,-6.280825442,50.5760092,-1.18143207,-0.846803975
-2.423131173,-0.653555859,-7.854748821,63.52232437,4.471766829,-2.48626161,5.704684419,-2.902328929,-34.00697292,70.16795264,-7.084208087,3.271911949,7.105165531,1.669837741,-7.432874472,-7.776959845,1.205820241,-2.390038524,-0.977098722,-0.195528381,-5.60393252,46.4649067,-1.015206643,-1.183294076
-2.371938671,0.969689703,-8.869629259,57.37540015,3.048468974,-1.751933226,5.71994904,0.76751375,-33.32092832,63.36934718,-4.905132242,0.737470873,6.937856147,1.98530336,-4.049173422,-6.775063633,1.537596653,-2.862040473,-0.777152612,0.268553262,-5.380362929,42.93969299,-0.652082373,-1.060970044
-2.587088147,2.155795633,-10.40302582,55.56356166,1.532779058,-0.431586383,6.553225308,3.230946774,-32.33793582,59.35101854,-2.524865743,-0.734564933,6.393285202,2.410715857,0.917960029,-10.44968847,1.45213648,-1.157800759,-0.480033523,0.610013785,-5.161995799,38.64869204,-0.292945714,-0.555397211
-2.381314363,2.301663445,-10.72185381,52.353946,0.635610473,0.649616526,6.540328516,3.235663282,-29.63410708,54.33961385,-1.026529183,-0.453022467,5.557707083,2.780022735,4.203792252,-14.27761444,0.817470613,1.340828805,-0.348866507,0.681844428,-4.573345386,33.56393886,-0.112182369,0.009589419
-1.745333734,1.498740064,-9.016321418,45.24059593,0.595485035,0.686868375,5.454777236,1.134918355,-24.54018987,45.8517291,-0.848490346,1.596089072,5.116313893,3.029414013,3.918739619,-15.72969,0.060792931,2.926594924,-0.404105731,0.518302071,-3.509079154,26.54789853,-0.143216002,0.287446506
-0.863592799,0.383805141,-5.75736411,33.54802389,1.200244015,-0.407520414,3.5204103,-1.506530473,-17.7774908,33.44667991,-1.727380083,4.152671994,5.25032515,3.119869203,0.433052258,-13.34040964,-0.377712355,2.440947341,-0.55480981,0.287743367,-2.193967036,17.94996689,-0.325349651,0.122119495
0.01231112,-0.220301308,-2.259828497,18.20892572,1.880595229,-2.000130826,1.272830548,-2.836684795,-10.93615663,18.29369453,-2.801679696,5.570868327,5.601652924,3.119816659,-3.929229773,-7.442359317,-0.341737333,-0.054594023,-0.653866804,0.205253633,-1.030607742,8.72027468,-0.531954396,-0.344236398
0.578366496,0.092630727,0.002721323,3.771175813,2.113320743,-3.155837972,-0.452993824,-2.010942909,-6.009412473,4.690926765,-3.247527463,4.992882491,5.553471105,3.074387532,-6.382330825,-0.816921738,0.092302001,-3.207379601,-0.592756342,0.364920219,-0.385700959,1.23198378,-0.650120988,-0.773049835
0.304299174,0.847574731,-0.103861012,2.303937318,1.843260684,-3.334287627,-0.204097971,-0.011226606,-5.178532415,2.91761864,-2.990747426,3.28550012,4.741694311,2.71640652,-5.31014709,0.520633895,1.047512309,-4.895020944,-0.344849307,0.591685073,-0.451057106,1.299925628,-0.651508059,-0.859301057
-0.074701031,1.82008246,-1.410624452,2.499447012,1.143379422,-2.384233562,0.596652504,2.252828347,-6.118790806,3.142377596,-1.998211166,1.150933973,3.27500811,2.62936313,-1.662368513,-0.408262457,1.548524715,-4.601555772,-0.046380996,0.881852211,-0.780328906,1.570010542,-0.562231191,-0.547629894
-3.902797174,12.26596167,-50.11132969,23.80258307,-0.870569302,1.231750444,14.62435261,19.00782894,-79.43031358,31.07522678,1.196178388,-0.125995494,9.485631551,13.65892638,-20.91806548,-0.845344922,0.831471233,0.468319598,1.425836463,3.648830261,-22.08946737,3.723845112,0.098031477,-0.112845485
-3.615613293,10.58861742,-43.36522647,22.69755265,-0.430084875,2.154366911,13.74277853,15.76671882,-69.72027354,29.52608021,0.510204658,-0.066932075,7.679753297,12.39250637,-15.69373183,-3.935785689,0.826500766,2.604711086,1.286554153,3.183730879,-18.8691586,3.335453014,-0.07581357,0.225497163
-2.832135854,8.327043448,-39.28188357,20.82058455,1.002952935,2.506101778,11.42784303,10.96693895,-58.95469645,27.01200966,-1.766854169,0.906882677,7.439166236,11.61225662,-16.25989249,-5.087032773,1.390525801,4.3113442,0.996970553,2.447188125,-11.9019331,2.848254017,-0.485634792,0.024185921
-1.420733008,5.066452721,-32.07161783,15.59174014,2.802208504,1.648342232,6.853024618,4.757763648,-40.8218779,20.17828077,-4.696847343,2.127735816,7.236938798,9.699410301,-17.91306134,-4.183133238,2.698482872,3.840330422,0.558836731,1.425045314,-2.248306912,2.203493138,-0.990630872,-0.537402849
-2.21806155,0.443597338,-48.36222818,72.91408277,8.571822388,2.596057251,6.813076876,-2.4902026,-70.7280554,94.56850556,-13.71728552,-2.613613964,3.857193323,5.248148266,-25.62325081,-3.950506431,4.244279101,2.078164101,-1.017720644,-0.369389599,-7.410463272,48.20089119,-2.368956203,-1.390425975
-0.588611067,-1.41636228,-23.92490821,41.3167308,6.732928794,-0.533906122,1.831392486,-4.348433039,-34.01430775,54.39458539,-11.04896202,-0.615721144,2.12166229,1.819808116,-14.83470803,-1.446121591,5.391540408,-2.586279728,-0.856733942,-0.529642746,-1.736775222,29.59385315,-1.949739947,-1.242102481
0.100448283,-1.866453653,-8.584036199,26.20111668,5.642731988,-1.230070659,-0.348150447,-3.863370864,-15.26755976,36.54190282,-9.455264166,-1.295495021,-0.093302601,-0.30523332,-3.953591124,0.508750042,6.321356936,-4.593133754,-0.854255771,-0.471146617,6.3538678,21.51418145,-1.703824376,-0.925066491
-0.072089904,-1.171693291,-6.476486859,24.81330215,4.720202776,-0.700118604,0.296954876,-1.903944218,-16.61594941,36.08862068,-8.001853082,-2.377323868,-1.348928994,-0.871795082,2.048425994,0.021380425,6.134996827,-4.635776923,-0.816372343,-0.113136064,2.57460537,20.61401996,-1.453736071,-0.380107077
-1.082912218,0.447577214,-13.98596248,33.81624227,4.195383002,0.183744233,3.874441172,0.908996168,-33.12867733,47.33274714,-7.116667773,-2.292609316,-0.894305243,0.242009703,2.32434446,-3.076597676,5.360707307,-3.063423607,-0.658035761,0.463258248,-9.203698814,23.74464191,-1.228220973,0.151149892
-0.464701692,-0.99708581,-5.338593158,26.53596842,4.545802581,0.061800327,1.914852042,-2.341045979,-13.59428563,32.48731389,-7.700257808,0.445941449,0.725751795,0.08505568,4.365565253,-8.062273126,6.188747635,-0.276308172,-0.515838746,0.094550497,-0.513722956,15.47018205,-1.347767677,0.120145003
-0.752993261,-1.030195171,-4.656635443,25.81626803,5.353450909,-0.754165406,3.08760419,-3.038450926,-12.53297939,28.97553509,-8.977106548,3.210330412,2.972015803,0.942104556,1.260456649,-9.967868477,6.75710232,0.516300047,-0.320548034,0.102945472,-0.160002739,12.18996726,-1.479434507,-0.095822991
-0.547699664,-1.361103219,-2.382667297,18.92611306,6.137089152,-2.434731949,2.549968701,-3.778053794,-7.599252215,20.01987778,-10.23140323,5.408634078,4.735397681,1.023602284,-2.140328343,-8.287097807,7.631343417,-1.170767149,-0.163326828,0.056819755,0.561617966,7.79283325,-1.63089542,-0.451735914
-0.227145236,0.484923755,-9.558059375,17.90054778,7.989628311,-1.424238759,2.008429904,-1.252636199,-13.36943537,22.77545898,-13.12319986,3.47354551,6.444592413,3.345120645,-7.758221584,-2.073623619,9.763295821,-1.128596678,-0.181931526,0.280763465,19.76331823,9.438633055,-2.07279647,-1.113759017
0.468337872,-0.149441751,3.533505579,5.267135864,7.562044304,-2.683279033,-0.488968746,-1.181832381,3.089851141,8.005573523,-12.36796633,3.267444869,5.056576078,1.370387353,-0.252630814,1.358728826,10.82032398,-4.077157942,-0.20797705,0.274517295,27.50619283,4.088498329,-1.911589321,-0.987166814
0.667806964,-0.786276426,1.34386272,1.141138498,5.491335089,-4.637765017,-1.632976484,-0.832128645,3.070552653,1.810981034,-9.017505798,3.774787273,4.626731944,-0.984954628,1.054126067,0.87025431,9.590303906,-8.252031676,-0.065023643,0.56195371,1.612285318,1.227899979,-1.255217873,-0.329107625
0.596313033,-0.092415079,-0.20705347,3.006743597,4.808362012,-3.408041351,-1.171885481,0.655470882,0.110900581,4.366070425,-7.769298569,2.32243653,4.56399935,-0.950080339,4.176433887,0.160445611,9.460683466,-7.204666737,-0.122741659,0.867654628,1.229175127,1.428066257,-0.882045002,0.027184993
0.351924539,0.286355618,-1.879819569,5.458462868,4.357020885,-1.911827586,0.092842574,1.113993919,-3.787911105,7.499261044,-6.87557431,1.341599926,5.452031751,-0.488612246,5.157138126,-1.62575417,9.292653366,-5.070376255,-0.170310601,1.034773627,0.838250261,1.447677604,-0.549243296,0.233575665
0.06814488,0.023442215,-2.611454787,7.017095092,4.171394264,-0.851059748,1.473335473,0.288583911,-6.088259352,9.315988592,-6.377270432,0.823584522,7.015541208,-0.151340667,3.513343258,-3.390739228,9.582196139,-3.349382582,-0.173253224,0.968122579,0.724636876,1.352239945,-0.328579465,0.204574742
-0.056280121,-0.816205964,-1.919862303,6.737386352,4.177325393,-0.733049129,2.098515549,-1.266013256,-5.258402435,8.707792522,-6.122224113,0.713643962,8.363938435,-0.444950517,0.493281348,-4.283623085,10.56307836,-3.239086743,-0.119357945,0.721069073,0.984436017,1.290713518,-0.217722822,-0.037309411
0.081022986,-1.811995473,-0.21859699,4.787034287,4.142274658,-1.436209083,1.560736295,-2.524168701,-1.755665578,6.034045606,-5.712725371,0.718684189,8.593885987,-1.51156162,-1.70165536,-4.163488469,12.06774848,-4.844749976,-0.024208206,0.468577407,1.472874616,1.373046718,-0.126724903,-0.332259867
0.420363436,-2.448678365,1.445574061,2.33016817,3.827645555,-2.295377751,0.173022329,-2.613519966,2.254657211,2.873320564,-4.774538185,0.481038611,7.448086043,-3.055061247,-1.409256768,-3.579777842,13.62469789,-7.140948977,0.075921172,0.399660128,1.900581209,1.588947903,0.058277227,-0.497438749
0.782341956,-2.442396488,2.063254095,0.781774269,3.165463438,-2.548659654,-1.246264144,-1.345588309,4.295812375,1.009909643,-3.240076587,-0.207907053,5.581945191,-4.559409564,1.378923747,-3.310217224,14.74637556,-8.669188956,0.144820584,0.595334821,2.018308889,1.822160436,0.391526892,-0.455011683
0.974504472,-1.916290526,1.297842558,0.914803355,2.317017114,-1.826455076,-1.892320626,0.697570846,3.168976921,1.316892664,-1.419004333,-1.302291163,4.220450841,-5.645651693,5.065284549,-3.778456676,15.22091122,-8.494749364,0.169090977,0.97623751,1.779021367,1.936605176,0.826684582,-0.283332195
0.906836869,-1.30704385,-0.317021433,2.394997545,1.583817361,-0.397682601,-1.494559447,2.563246546,-0.311709264,3.244424757,0.168566864,-2.491488207,4.409219179,-6.306547648,7.513024636,-4.761436741,15.21509621,-6.802214313,0.165911129,1.355228138,1.366822626,1.87404145,1.241772672,-0.171963047
0.65522962,-1.071789585,-1.722946182,4.023702377,1.229763928,0.9741114,-0.510743783,3.521676666,-3.869376045,5.208467418,1.088618819,-3.318540825,6.318962295,-6.863099007,7.396109581,-5.597307961,15.14075572,-4.758600508,0.170185521,1.555721164,1.069712096,1.701140723,1.512129428,-0.297206173
0.409576105,-1.392081944,-2.00881444,4.527148459,1.296997501,1.547412155,0.212410897,3.477050743,-5.223196706,5.628811234,1.299089734,-3.518491415,9.035721707,-7.699107483,5.069284025,-5.732120471,15.39544025,-3.724999053,0.212706207,1.519763351,1.089809195,1.569227838,1.595174161,-0.669037178
0.349290281,-2.060503888,-0.991545599,3.387714981,1.5720398,1.098891358,0.03002423,2.977394791,-3.548647686,3.95098728,1.20113389,-3.209249194,10.98496716,-8.972021303,2.390548658,-5.207370753,16.12934906,-4.353232218,0.301809934,1.34002321,1.417590302,1.609480082,1.563204178,-1.110204125
0.52655245,-2.620589797,0.664870699,1.187861322,1.721373063,0.086155213,-1.050337401,2.830791577,-0.016443275,1.006203806,1.398245724,-2.828613838,10.81219758,-10.48815165,1.516838665,-4.731003753,17.17324751,-6.148382232,0.421514709,1.195775612,1.841420571,1.844907285,1.561962691,-1.378594071
0.842397728,-2.675447709,1.882879078,-0.769163493,1.507227291,-0.641200003,-2.365651344,3.562641534,2.977616682,-1.533449501,2.311927263,-2.877468934,8.210635558,-11.82951161,3.462762762,-5.249033526,18.16303786,-7.793271491,0.546762306,1.231380707,2.081447625,2.182914805,1.718932274,-1.335938241
1.132052014,-2.15780555,1.874908294,-1.314814335,0.952897714,-0.433813181,-3.074578497,5.072299558,3.397377667,-2.245030261,3.874280778,-3.555540083,4.167197141,-12.64849548,7.433922538,-7.262830969,18.77451908,-8.043533583,0.660306441,1.457654713,1.96956164,2.481557993,2.056694949,-1.064119372
1.270124389,-1.369110929,0.642013204,-0.168288945,0.314068288,0.735438635,-2.735657389,6.717804227,0.884411357,-0.850158709,5.569747043,-4.640132073,0.498920836,-12.90676836,11.34547544,-10.34204671,18.91697814,-6.565983921,0.757715612,1.745292923,1.563927528,2.639712983,2.479487868,-0.816561412
1.234755993,-0.766244911,-1.038338347,1.885734358,-0.11794928,2.294999423,-1.612361864,7.749220607,-3.033255742,1.629309871,6.804444748,-5.694652279,-1.066955091,-12.88859411,13.11329292,-13.22225713,18.76070387,-4.161443764,0.838846964,1.911977113,1.116863953,2.656470956,2.840731417,-0.824010451
-1.844616288,6.694919256,37.52118637,11.01659409,0.248088994,7.933734076,15.71845934,22.71239822,-12.31169867,14.35988585,9.003267152,-8.519583539,-3.782559586,-10.78811602,52.39661143,-13.43863323,23.32944914,5.652825936,1.094143984,3.997120203,79.25925252,2.100729898,3.603022006,-0.725675464
-1.699230038,5.949437907,36.32427773,10.66130664,0.62858512,8.547422465,15.0149317,21.4677507,-10.41781394,13.78539558,8.522145844,-9.185570624,-0.479152471,-11.56703595,48.62114903,-12.22202098,23.49320463,6.313171295,1.090887595,3.629344001,80.92836344,2.086779977,3.523537446,-1.263709144
1.062066649,-1.299171337,-0.546624483,2.403826638,0.223474764,3.149053439,-0.79183775,6.817997809,-4.121329501,2.06088028,6.900608099,-6.675816903,6.70318608,-14.68049895,7.847238627,-10.59406352,18.94488935,-3.486846822,0.91687206,1.317052467,2.059250845,2.712636078,3.00566407,-1.859753545
1.433590789,-1.727234928,1.172567837,-0.070568949,0.208527231,1.892296087,-3.043890505,6.266268657,-0.230974127,-0.952898944,7.189671468,-6.318385753,9.426946121,-15.94977778,6.597058287,-6.985824933,19.16913308,-6.160340272,0.769716661,1.005538634,2.45815849,2.809248655,3.011294127,-1.819795338
1.932673092,-1.983600527,2.128728227,-2.19597639,-0.133605641,0.900179847,-5.677917086,5.987220159,2.658808802,-3.472101855,8.257762184,-6.061218825,10.90586508,-17.15553347,6.504560911,-4.062577315,19.09032013,-8.411632476,0.511182769,0.77378761,2.284036053,2.827703733,3.170453841,-1.488595831
2.27235447,-2.107102075,1.777265215,-2.781339277,-0.635034457,0.875398118,-7.31635307,5.880651754,2.78261356,-4.046857152,9.762961781,-6.290103602,11.70625917,-18.23875262,7.347318098,-2.480204363,18.6650332,-9.037633601,0.19566255,0.619822025,1.688048768,2.710837345,3.453402191,-1.091984301
2.251151229,-2.31884709,0.434396501,-1.596066273,-1.034308571,1.914987686,-7.192745307,5.559624775,0.239230194,-2.409061797,11.05583109,-7.128934248,13.14326822,-19.40017836,8.29336465,-1.760158481,18.05999332,-7.916889951,-0.115066155,0.454365189,1.088159124,2.481949298,3.742114526,-0.894731007
1.899189749,-2.849424705,-0.952313084,0.536818556,-1.153185796,3.444150702,-5.678395923,4.616076087,-3.125191953,0.425618366,11.5896688,-8.337945033,16.43833637,-20.950536,8.36930052,-0.638685648,17.54187491,-6.065603874,-0.394394583,0.163911845,0.886691058,2.238389377,3.90833582,-1.023049485
1.471629658,-3.758299015,-1.415127992,2.291001296,-0.999501097,4.549112477,-4.07221377,2.92240857,-4.94112489,2.823527866,11.25830801,-9.414600344,21.80338266,-23.07063959,7.096180346,1.981449612,17.30981528,-4.974413431,-0.663265283,-0.30626414,1.202656449,2.093721992,3.898224367,-1.378412053
1.268779358,-4.86683636,-0.588479708,2.66775884,-0.739843546,4.555124465,-3.726555083,0.766841517,-3.865185385,3.535847486,10.46420757,-9.884571213,28.03651866,-25.62397793,4.886782832,6.112753064,17.3901284,-5.612625346,-0.957366349,-0.903731756,1.804038842,2.100519657,3.771067688,-1.705554116
1.408995086,-5.844730789,1.051664848,1.574494273,-0.573316226,3.483394309,-5.088788688,-1.275034357,-0.451600272,2.401947767,9.869946135,-9.591307072,32.95517278,-28.13148956,2.810477486,10.44806537,17.64821527,-7.739056427,-1.269903806,-1.488833736,2.276803382,2.21285061,3.664772595,-1.77296238
1.74181555,-6.395122754,2.512268692,-0.198771695,-0.597355599,2.041561619,-7.324945352,-2.655560624,3.245066147,0.324720736,9.976838511,-8.771876519,34.43118687,-29.96380136,1.925209544,12.99088686,17.88944953,-10.01176053,-1.514448646,-1.911712546,2.299679592,2.321855778,3.707763776,-1.53631994
1.971049028,-6.420956187,2.946002224,-1.534416194,-0.756837829,1.156556111,-8.795148121,-3.157514294,5.046782968,-1.389533699,10.8022768,-7.890076992,31.46883526,-30.67105928,2.704845583,12.19386608,17.98242431,-10.83640917,-1.549727156,-2.097394468,1.843418453,2.335744041,3.935125699,-1.166854444
1.875272737,-6.063449217,2.178846408,-1.682687154,-0.904568823,1.387538361,-8.114032814,-2.99324921,4.047692349,-1.840550091,11.86753161,-7.353979441,24.81666868,-30.23915383,4.799891498,7.959216543,17.93101349,-9.386275841,-1.270465971,-2.08545795,1.178109282,2.244963954,4.263874865,-0.929745654
1.448942329,-5.595247366,0.778540707,-0.68731167,-0.918616093,2.576153878,-5.142935706,-2.646133416,1.135637883,-1.01696116,12.49412705,-7.276123202,16.78490751,-29.10559736,7.157319032,1.892113317,17.84349252,-6.158417281,-0.709390703,-2.001026316,0.687721366,2.129549578,4.541807526,-0.999830293
0.88126485,-5.256211037,-0.323195312,0.675663893,-0.785790303,3.928004757,-1.219922019,-2.57306985,-1.627981021,0.270801775,12.21691837,-7.418323358,10.24757349,-27.94030003,8.550879102,-3.425070972,17.81921243,-2.731959005,-0.066015707,-1.977640729,0.613656307,2.098670883,4.638526974,-1.336710687
0.422899666,-5.140913889,-0.415714742,1.404696921,-0.595789415,4.503421386,1.604796926,-2.960685129,-2.348969511,0.950057141,11.06815996,-7.372220664,7.276863059,-27.31314289,8.305998507,-5.779505775,17.84834881,-0.844062463,0.380918617,-2.080710758,0.906177528,2.196298951,4.522876965,-1.70502301
0.239587555,-5.185520957,0.538427037,0.930962506,-0.46140178,3.824764014,1.841777496,-3.659174888,-0.511289954,0.41000373,9.559792838,-6.843634472,8.145635576,-27.40661784,6.680792281,-4.514804957,17.8107227,-1.332563921,0.432213389,-2.276215955,1.282654104,2.347924677,4.278914099,-1.833191473
0.32886469,-5.238775759,1.89033743,-0.499196559,-0.432170697,2.178510924,-0.506420481,-4.305181091,2.729004775,-1.08552691,8.360784178,-5.831362845,11.25683402,-27.93396802,4.634535825,-0.855726601,17.57187119,-3.6297548,0.091949202,-2.460446796,1.432566457,2.405618299,4.049962062,-1.60178369
0.540032376,-5.167746428,2.753596919,-1.993082151,-0.468386812,0.417351584,-3.934902291,-4.556483197,5.343627513,-2.59263229,7.872296044,-4.616559153,14.06660251,-28.32883618,3.238722623,2.823491306,17.09733077,-6.133971235,-0.428340054,-2.53009709,1.217906544,2.261837591,3.946896233,-1.125836351
0.67936055,-4.933611433,2.583687846,-2.614091169,-0.490637011,-0.564365228,-6.329663691,-4.302164257,5.75385765,-3.1390142,7.985850829,-3.61001345,14.52543141,-28.0859176,3.0920137,4.38171169,16.49490122,-7.199758009,-0.827081504,-2.448226446,0.746757096,1.935563415,3.979938712,-0.676942482
0.622884883,-4.593663105,1.493001111,-1.988141711,-0.458019905,-0.35252868,-6.231439681,-3.724998762,3.803508566,-2.358549796,8.173440135,-3.127427071,12.20333739,-27.03432573,3.982257945,3.140690638,15.94677745,-6.13027402,-0.881159778,-2.266511573,0.285990235,1.563273382,4.056067511,-0.505078924
0.370271645,-4.242758103,0.150027997,-0.517220742,-0.407285209,0.741091565,-3.714721349,-3.192262322,0.812846823,-0.701205809,7.834038751,-3.189827278,8.403039007,-25.40391012,5.021318345,0.196472428,15.5772589,-3.584256283,-0.571891527,-2.092869102,0.073736386,1.308998203,4.041320346,-0.67693935
0.030365453,-3.947322038,-0.636810494,0.902596159,-0.420271196,1.860980671,-0.323917943,-3.052990286,-1.276057706,0.873780952,6.681240191,-3.488532611,5.230637612,-23.67370824,5.256590436,-2.385340867,15.35805805,-1.139704309,-0.096244628,-2.02571924,0.160930529,1.257366911,3.847175713,-1.031689037
-0.244522016,-3.713644756,-0.414412989,1.459178433,-0.546768984,2.145537815,1.906480799,-3.450000654,-1.126555884,1.512809541,4.942289637,-3.566176534,4.261710304,-22.28155519,4.318411235,-2.936020027,15.12647145,-0.269915966,0.251073698,-2.094609935,0.394565396,1.355469481,3.486282338,-1.286847159
-0.348508236,-3.497969172,0.641040295,0.93389986,-0.747436921,1.27529768,1.717219857,-4.238344697,1.168068108,1.004899146,3.239068019,-3.090694689,5.609391631,-21.35082967,2.61530129,-1.214445084,14.70147343,-1.40130534,0.258823911,-2.243143164,0.543906417,1.444439472,3.063800698,-1.228452914
-0.2835244,-3.242904834,1.861763236,-0.184505665,-0.906898336,-0.340147454,-0.621249205,-5.06244498,4.191758257,-0.114412271,2.217550914,-2.053337113,7.91650589,-20.60922604,1.028007457,1.515486515,14.01348373,-3.670793563,-0.072340854,-2.364518602,0.464669957,1.367981686,2.712682845,-0.853247472
-0.146172658,-2.915039425,2.52867951,-1.052588693,-0.911016155,-1.825166094,-3.50885018,-5.5571524,6.137511578,-0.957888464,2.167651457,-0.80268462,9.283911809,-19.55949443,0.363875171,3.363856538,13.16107026,-5.50315292,-0.537946136,-2.366518929,0.187301329,1.083123314,2.51570944,-0.364355567
-0.058429715,-2.520170308,2.298333074,-1.041414967,-0.731024722,-2.357056388,-5.029869647,-5.548273402,5.923640512,-0.890368633,2.873957391,0.113747426,8.551904528,-17.79502613,0.850565703,3.078681293,12.35361372,-5.610076391,-0.863821473,-2.224646922,-0.117330142,0.690559932,2.46248889,-0.031084032
-0.100113529,-2.09074474,1.3700916,-0.139920475,-0.451620036,-1.652473876,-4.153874621,-5.132235689,3.808626532,0.068636272,3.766885586,0.259507344,6.048134328,-15.27428703,1.966795674,0.868572396,11.76933296,-3.79676638,-0.876826423,-1.991482559,-0.264290787,0.365072493,2.464909342,-0.011569114
-0.269998917,-1.663229729,0.342671601,1.053710884,-0.223595015,-0.18111165,-1.393348828,-4.605189096,1.182300588,1.279605335,4.244013815,-0.355814084,3.285334076,-12.39541252,2.789703697,-1.771050491,11.43096519,-1.097860063,-0.608728308,-1.759673877,-0.186232779,0.238014005,2.416033907,-0.268032418
-0.482893659,-1.268218354,-0.156547748,1.737787067,-0.172057866,1.067544261,1.511188717,-4.279307003,-0.32485528,1.91940485,3.978001323,-1.18465175,1.894410142,-9.804809125,2.630512811,-3.093495404,11.19501968,0.865158095,-0.270848904,-1.602126768,0.024645098,0.309674624,2.25303683,-0.61808236
-0.619385237,-0.93802689,0.125048565,1.459250832,-0.312791935,1.241482145,2.745450513,-4.263175012,0.11328301,1.555426922,3.087127675,-1.529042067,2.569912135,-8.029542115,1.482956374,-2.277130182,10.84702484,0.946315639,-0.110495163,-1.523483272,0.193586152,0.449713236,1.988006759,-0.833813188
-0.604297598,-0.708687287,0.915612748,0.443314173,-0.54409472,0.187530738,1.604677764,-4.367237755,2.019063778,0.46708465,2.016882405,-1.015209172,4.616275396,-7.170187384,-0.004387758,0.020457972,10.24388688,-0.780189008,-0.243628353,-1.459044845,0.192757619,0.489150464,1.690191987,-0.770108355
