L1.Sup,L2.Sup,L3.Sup,R1.Sup,R2.Sup,R3.Sup,L1.CTr,L2.CTr,L3.CTr,R1.CTr,R2.CTr,R3.CTr,L1.ThC,L2.ThC,L3.ThC,R1.ThC,R2.ThC,R3.ThC,L1.FTi,L2.FTi,L3.FTi,R1.FTi,R2.FTi,R3.FTi
6.560450213,15.07147461,2.000691613,13.49307993,-15.82065219,5.992969228,2.22695583,2.11464898,12.11512407,9.97278573,3.820172675,33.58164482,14.34199123,2.792944049,-42.38832411,57.023411,-44.67784755,-31.44031885,62.05499997,128.1408948,77.13260553,94.34450331,118.3973874,50.12973648
6.120580748,16.29197814,1.618503566,13.64366429,-15.74188386,5.987241211,2.20027893,1.6062358,12.13474303,10.25115585,3.698745155,33.66344167,13.94162878,4.165469444,-42.89335089,56.79875872,-44.78639479,-31.60467908,61.74854939,127.3169744,77.29080482,93.54834815,119.3133107,50.50702325
5.778604302,17.47082259,1.267372742,13.91641084,-15.67380966,5.963758533,2.36569091,0.94797772,12.18913761,10.51348726,3.529923605,33.72799883,13.81954962,5.490058673,-43.38961299,56.32553777,-44.88111892,-31.76625881,61.45465847,126.551962,77.47394176,92.75093126,120.2354324,50.86507484
5.524618484,18.59475025,0.94421471,14.27683946,-15.62354178,5.918225433,2.71091632,0.09742615,12.2811524,10.74315157,3.311797125,33.76444113,13.91114549,6.755607096,-43.88134536,55.65836905,-44.96575344,-31.9267869,61.1930205,125.8476553,77.67868656,91.95489657,121.1599478,51.21161731
5.313701069,19.6446749,0.639702514,14.66319649,-15.58812313,5.855067833,3.17417184,-0.99170493,12.40353353,10.92500792,3.053952225,33.76958408,14.0967613,7.935749488,-44.37454029,54.90534647,-45.04356092,-32.08330153,60.97493818,125.1878501,77.89299938,91.16614207,122.0847109,51.55800313
5.087087904,20.59795796,0.339756732,14.99971708,-15.55568396,5.78632772,3.65457037,-2.35180499,12.53936252,11.05306151,2.776304935,33.75065658,14.22836547,8.992380256,-44.87406242,54.20439586,-45.11722788,-32.22890715,60.80341719,124.54853,78.10195966,90.3925526,123.0075604,51.91607102
4.797871506,21.43038232,0.029646049,15.21918179,-15.51119259,5.726957451,4.04281192,-3.97786579,12.6668863,11.13533872,2.503283495,33.72287985,14.16909371,9.886215084,-45.38001618,53.68814951,-45.1893702,-32.35608808,60.67457691,123.9134858,78.2946525,89.64195822,123.9239996,52.29462207
4.428577926,22.11906668,-0.300918805,15.2868016,-15.44375533,5.688567769,4.25990306,-5.80718431,12.76667241,11.1920492,2.255668325,33.70330124,13.83566066,10.59043868,-45.8853261,53.44531779,-45.26299146,-32.46091524,60.58007047,123.287474,78.46852886,88.92068735,124.8264813,52.69653258
3.992156324,22.64785179,-0.653871508,15.21151216,-15.35157122,5.674676553,4.28284029,-7.71381716,12.82800836,11.24626381,2.043670405,33.70428217,13.22404735,11.10044959,-46.37641449,53.4939452,-45.34119718,-32.54556518,60.51000381,122.6973031,78.62893463,88.2336808,125.7064412,53.11747493
3.518595112,23.01424036,-1.021657195,15.03659261,-15.2419289,5.67986389,4.14370611,-9.52592834,12.85181718,11.31199853,1.864218585,33.7296139,12.40255304,11.43428564,-46.83719629,53.78170172,-45.42606607,-32.61761192,60.45523527,122.1774622,78.78436579,87.58603875,126.5581054,53.54686525
3.03813544,23.23411704,-1.389442618,14.81577189,-15.12644266,5.693160423,3.90611643,-11.06527652,12.84878516,11.38761166,1.703512315,33.77431028,11.47392841,11.62435399,-47.25449348,54.21629585,-45.51729597,-32.68664064,60.40821213,121.7499463,78.94063435,86.98470408,127.3813972,53.97097097
2.571635255,23.34072835,-1.740045757,14.58950934,-15.01446175,5.70365984,3.63445575,-12.19700866,12.83368275,11.45898854,1.543630805,33.82736937,10.52625698,11.70658246,-47.6221415,54.71165775,-45.6114738,-32.76012861,60.36258988,121.4147984,79.09736785,86.43872451,128.1814893,54.37723903
2.130694749,23.37767008,-2.059642764,14.37283802,-14.90843142,5.705204919,3.37065608,-12.86936411,12.81901121,11.50964336,1.370190195,33.875983,9.598322809,11.71317147,-47.94207094,55.22486786,-45.7025227,-32.84058035,60.31269499,121.1572861,79.24816757,85.95754182,128.9649093,54.75815952
1.722917527,23.38879303,-2.341704582,14.15756835,-14.80332689,5.697869165,3.12609126,-13.12398595,12.8112267,11.53047068,1.177662995,33.90974355,8.676498687,11.67055279,-48.22248568,55.76366214,-45.78338915,-32.92503326,60.25361472,120.9603872,79.38353899,85.54803856,129.7348983,55.11296207
1.356569716,23.40907092,-2.587617786,13.92495159,-14.68961774,5.686220867,2.88833923,-13.07255981,12.81050122,11.52389474,0.970367247,33.92380344,7.722708565,11.60003533,-48.47449831,56.36176257,-45.84856063,-33.00691485,60.18186845,120.8095515,79.49494748,85.21155903,130.4894933,55.44655288
1.041677677,23.4595412,-2.804256764,13.66171184,-14.55777164,5.676155935,2.63665664,-12.85425772,12.81258552,11.50185545,0.759158051,33.9200782,6.717361843,11.51837115,-48.70866999,57.03679915,-45.89658585,-33.07933961,60.09621996,120.6898948,79.57857071,84.94190199,131.223924,55.76662494
0.787071916,23.54705948,-2.999879061,13.37204392,-14.40253856,5.672119272,2.35779864,-12.59439753,12.81108548,11.47976776,0.555253238,33.90573107,5.694369835,11.43781754,-48.93244756,57.75390868,-45.93146817,-33.13846853,59.99816233,120.583489,79.63746346,84.72489833,131.9360833,56.08053076
0.594956474,23.66720357,-3.179938837,13.08069205,-14.22589626,5.67539959,2.05577724,-12.37710447,12.79983922,11.46950464,0.363455358,33.8891565,4.748791847,11.3667427,-49.14918677,58.41575836,-45.96185405,-33.18543049,59.89154426,120.470202,79.68090301,84.53982246,132.6319263,56.39306484
0.456888918,23.80783074,-3.344410884,12.82686771,-14.0377692,5.683358077,1.75334932,-12.23526328,12.77586445,11.47476891,0.177584277,33.87522345,4.011045449,11.3111329,-49.35909122,58.88701311,-45.99763579,-33.22570815,59.78106266,120.3302726,79.7205227,84.36262633,133.3273633,56.7056023
0.354710967,23.95186097,-3.487982579,12.65260671,-13.85369603,5.689592771,1.48646545,-12.15593729,12.7423168,11.49053507,-0.019339888,33.86232268,3.600280469,11.27603067,-49.56152407,59.04167647,-46.04486103,-33.26609184,59.67014773,120.1464405,79.76474462,84.17081318,134.0448035,57.01663939
0.265719723,24.07966023,-3.603567943,12.58970322,-13.68895526,5.68561026,1.29400093,-12.09740196,12.70924304,11.50518211,-0.249195334,33.84309611,3.580701969,11.26556776,-49.7572344,58.80848164,-46.10097859,-33.3107113,59.55939454,119.9055614,79.81456342,83.94915559,134.8054042,57.32347002
0.168095665,24.17228809,-3.688008482,12.64806688,-13.54992949,5.664444022,1.2048028,-12.01237513,12.69017205,11.50352584,-0.528713089,33.80898734,3.939237102,11.28107218,-49.94910247,58.19434351,-46.15258324,-33.35810989,59.44651238,119.60072,79.86307915,83.69423947,135.620332,57.62419742
0.044350168,24.21602418,-3.747128183,12.80839825,-13.42606012,5.625240082,1.22489777,-11.86995315,12.69556159,11.47125247,-0.859490748,33.75653736,4.588144738,11.31830794,-50.1411046,57.28234802,-46.17685095,-33.40064603,59.32803579,119.2338575,79.89862219,83.41545127,136.4846247,57.91881442
-0.116113774,24.20682109,-3.796678767,13.02333596,-13.28790836,5.576187631,1.33049179,-11.66784886,12.72716884,11.40111453,-1.22345625,33.69158943,5.386063809,11.36636221,-50.33623067,56.21205344,-46.14648051,-33.42657194,59.20219771,118.8172979,79.90926927,83.13176744,137.376502,58.20846847
-0.314491587,24.15240983,-3.857388109,13.22998098,-13.09539732,5.533294982,1.47330204,-11.42989275,12.77707842,11.29757614,-1.58723381,33.62795587,6.169939936,11.41030903,-50.53439055,55.14959163,-46.0367372,-33.42431863,59.07159712,118.3724736,79.88672724,82.86604037,138.2639717,58.49343191
-0.542095521,24.07062235,-3.945995814,13.37079904,-12.81437964,5.514938616,1.5987965,-11.19137733,12.83145047,11.17507642,-1.914028062,33.58042139,6.791802371,11.43682416,-50.73139507,54.25128747,-45.83232943,-33.38747195,58.94402256,117.9256771,79.82901917,82.63921723,139.1177721,58.77158773
-0.784209847,23.98435469,-4.067190998,13.41320556,-12.43318416,5.534933658,1.66788799,-10.98138576,12.87586,11.04954547,-2.177124623,33.55600055,7.15237823,11.43891513,-50.92009708,53.62671854,-45.53177367,-33.31810311,58.83055862,117.5020125,79.74199471,82.46608199,139.9245283,59.03906327
-1.027038147,23.91499474,-4.211121608,13.35754627,-11.96957935,5.597684978,1.66880511,-10.81155992,12.89922914,10.92917229,-2.368449032,33.54863695,7.220552756,11.41635823,-51.09390778,53.31335537,-45.14798082,-33.22668612,58.74170937,117.1191522,79.63907699,82.35295637,140.6910651,59.29304614
-1.263135552,23.87632958,-4.357946096,13.23039141,-11.46416677,5.697408563,1.61325058,-10.67563038,12.89542751,10.8116176,-2.498989185,33.54032072,7.030967047,11.37206194,-51.25103611,53.27444732,-44.70543241,-33.12875383,58.68345643,116.7827703,79.53860009,82.29719268,141.4355891,59.53513347
-1.491575686,23.8703702,-4.487312964,13.0689125,-10.96386296,5.821061749,1.52232577,-10.55803646,12.86294331,10.68959297,-2.592255363,33.50823386,6.662396635,11.30763684,-51.39663824,53.42072549,-44.2353145,-33.04011057,58.65491071,116.4854563,79.45938297,82.28830617,142.1715904,59.77296339
-1.713345371,23.88592693,-4.588498029,12.90554863,-10.50337667,5.953026597,1.41268426,-10.44605569,12.80344698,10.56030956,-2.674568771,33.43492035,6.208539204,11.22141039,-51.54115776,53.64423537,-43.76987641,-32.97265855,58.64818908,116.2096905,79.41632926,82.31067759,142.8964204,60.01864108
-1.925885587,23.90035732,-4.666556213,12.75935974,-10.09233875,6.079269608,1.29001567,-10.33872305,12.7205183,10.43208199,-2.766135435,33.31695346,5.75320642,11.10991474,-51.69569244,53.84952611,-43.33675688,-32.932153,58.65058628,115.9335846,79.41754617,82.34731766,143.5925534,60.28426633
-2.120699518,23.88454763,-4.741364282,12.63553746,-9.712754111,6.189558215,1.15074846,-10.24780113,12.61963438,10.32414174,-2.875204139,33.16767874,5.355834742,10.97164131,-51.86702404,53.97289882,-42.95383028,-32.9183766,58.64881173,115.6371037,79.46349406,82.38344633,144.2393878,60.57678126
-2.285514539,23.81062844,-4.839695505,12.53074004,-9.327086916,6.277771442,0.98853827,-10.19076097,12.50899021,10.26044905,-2.995351442,33.01218491,5.046842471,10.81062945,-52.05482651,53.98806017,-42.62519354,-32.92742713,58.63417326,115.3070921,79.54816661,82.40861836,144.8263913,60.89506464
-2.409708501,23.66087605,-4.984062647,12.43981245,-8.89274416,6.341402336,0.80064895,-10.1805672,12.39920902,10.26142764,-3.104676228,32.87679529,4.828313072,10.63742938,-52.25208177,53.90278207,-42.33886713,-32.95493652,58.60665272,114.9406234,79.66211099,82.41713517,145.3595609,61.23097787
-2.489853901,23.43492167,-5.183707276,12.3594064,-8.376163441,6.381328249,0.5904365,-10.21850358,12.30044516,10.33754937,-3.166431918,32.7782972,4.675031735,10.46636827,-52.44800988,53.75341915,-42.06674366,-32.99866569,58.57608635,114.5464762,79.79655757,82.40743507,145.8595028,61.57364841
-2.53209021,23.15193524,-5.431650402,12.28671676,-7.760990882,6.402030979,0.36527885,-10.29339749,12.21767391,10.48648795,-3.132523386,32.71781251,4.535726002,10.31037011,-52.63176315,53.59951184,-41.76749391,-33.05954034,58.56001261,114.1438934,79.94713858,82.38114563,146.3547029,61.91439944
-2.549534379,22.84599295,-5.708338134,12.2157703,-7.049294257,6.411504077,0.13257377,-10.38629063,12.14702395,10.69349984,-2.951967872,32.68136882,4.340819956,10.17616914,-52.7952418,53.51331808,-41.39317347,-33.14118102,58.57888618,113.7578958,80.11540629,82.34195465,146.874426,62.24967833
-2.555181987,22.5558476,-5.989374529,12.13609266,-6.259038957,6.419844548,-0.10258184,-10.4771934,12.07601081,10.9343033,-2.584363763,32.64613354,4.02243637,10.06240366,-52.93437906,53.55907423,-40.89957051,-33.24847346,58.64974039,113.4121064,80.30722401,82.29421146,147.4429213,62.58082084
-2.553477012,22.31287561,-6.253499474,12.036756,-5.42146847,6.436222839,-0.33620356,-10.55057091,11.98837511,11.17991635,-2.0147482,32.58928838,3.542724244,9.961292579,-53.04916952,53.76607554,-40.25872302,-33.38581321,58.77963571,113.1218301,80.52891107,82.24129846,148.0735535,62.91126818
-2.535972641,22.13170503,-6.487548288,11.91394821,-4.578289439,6.465135575,-0.56186493,-10.59754271,11.87141005,11.40228331,-1.263594129,32.49577348,2.916644134,9.862653645,-53.14299926,54.1086512,-39.46991529,-33.55569405,58.96087141,112.8901497,80.78354364,82.18404345,148.761825,63.24307777
-2.485074344,22.00695047,-6.687206004,11.7764176,-3.775132613,6.503713672,-0.76815494,-10.61487851,11.7220921,11.57905204,-0.386154183,32.36179688,2.214336186,9.757905539,-53.22169029,54.50644011,-38.56393588,-33.758085,59.17045487,112.7081165,81.06965399,82.11976691,149.4804317,63.57495055
-2.38411512,21.91720851,-6.854753463,11.64395021,-3.049547371,6.5417122,-0.94046707,-10.60289934,11.54888642,11.69653932,0.540609619,32.19319479,1.537764121,9.641986986,-53.29244916,54.84953306,-37.59644128,-33.9905345,59.37554491,112.5583104,81.3828263,82.0428913,150.182669,63.90323421
-2.227383735,21.83468772,-6.996137616,11.53888536,-2.417999053,6.564693865,-1.06744603,-10.56465143,11.36822178,11.75062779,1.439294695,32.00042404,0.981610411,9.512683146,-53.36270624,55.03870129,-36.63122442,-34.24868775,59.54396729,112.4202089,81.71887738,81.9476246,150.8167011,64.22544289
-2.024970246,21.73654398,-7.119134513,11.47541482,-1.870141053,6.559475677,-1.14832679,-10.50688813,11.19713799,11.7456137,2.253022625,31.79339453,0.599684912,9.368569465,-53.43876318,55.0194007,-35.72045058,-34.52702758,59.65569837,112.2758639,82.07658251,81.83145916,151.3440408,64.54399069
-1.801822349,21.61326661,-7.233014668,11.45241632,-1.374626686,6.519795664,-1.19592303,-10.44145898,11.04541222,11.6917257,2.958017275,31.57851135,0.395434945,9.207385169,-53.52440201,54.79047644,-34.89089181,-34.8196859,59.70980787,112.1147263,82.45832568,81.69663883,151.7509505,64.86780899
-1.592881342,21.47072517,-7.348857853,11.45297624,-0.892302314,6.449708314,-1.23268681,-10.38526528,10.91082514,11.60241381,3.564086245,31.35805855,0.338676843,9.025919577,-53.61997445,54.38559456,-34.14082091,-35.12105949,59.7232032,111.9364942,82.86826106,81.54806972,152.0468564,65.21116421
-1.435818943,21.32510879,-7.47889512,11.45030191,-0.388455592,6.362645895,-1.28154982,-10.35756765,10.77997553,11.49165275,4.104136325,31.13045667,0.39307846,8.821354221,-53.72254531,53.84401069,-33.44598061,-35.4260749,59.72195756,111.7507482,83.30906129,81.38952564,152.2530775,65.59036344
-1.362435336,21.19287015,-7.633565765,11.41736184,0.160963028,6.275684475,-1.35597993,-10.37440618,10.63457263,11.37107255,5.435249271,30.89017087,0.533801254,8.593250373,-53.82730163,53.19253797,-32.77002219,-35.73022845,59.73023004,111.5727188,83.77933002,81.221259,151.2797378,66.01930703
-1.390491073,21.07997047,-7.816781116,11.33648546,0.768620004,6.201149286,-1.45383666,-10.44134597,10.46035446,11.24771541,6.268492725,30.62763676,0.744946456,8.345085831,-53.92989658,52.44951979,-32.07532246,-36.02964984,59.76251111,111.4160527,84.27349055,81.04021121,150.9341955,66.50491615
-1.51860387,20.97539874,-8.022188711,11.20512703,1.43745934,6.13987185,-1.55756554,-10.5477194,10.25421981,11.12377507,7.003270202,30.33088243,1.003008923,8.084287492,-54.02889127,51.64387974,-31.33164345,-36.32137028,59.82166553,111.2852293,84.78429598,80.84181986,150.6658514,67.04385629
-1.726376294,20.85247116,-8.233894092,11.03519382,2.162284804,6.080246375,-1.64025805,-10.66695914,10.02590317,10.99856105,7.730325835,29.9900189,1.262305832,7.820053254,-54.12719485,50.83175531,-30.52125849,-36.60379458,59.9012221,111.1716209,85.30624888,80.62201787,150.317033,67.62216389
-1.979574207,20.67797306,-8.432888183,10.8459824,2.930569051,6.004239619,-1.67484923,-10.7660806,9.79309795,10.87157923,8.488152902,29.60340112,1.455258856,7.559157328,-54.2315996,50.09647265,-29.64003978,-36.87714432,59.98895951,111.056654,85.83795902,80.37889011,149.7829579,68.21874722
-2.237268146,20.42525492,-8.606517436,10.65453842,3.723567993,5.897410822,-1.64245887,-10.82150165,9.57208108,10.74543733,9.26194909,29.18188322,1.510048376,7.301593267,-54.35021578,49.52892534,-28.69487081,-37.14361756,60.07005573,110.921646,86.382834,80.11399176,149.0376307,68.81219796
-2.457377744,20.08511763,-8.755622304,10.46976579,4.519752941,5.75742731,-1.5350669,-10.83207118,9.36849372,10.62738678,10.00421671,28.74761621,1.379707136,7.039182237,-54.48871863,49.19468431,-27.69855831,-37.40721648,60.12961382,110.7589104,86.94854546,79.83279383,148.1251309,69.38842361
-2.60032899,19.66925069,-8.894803324,10.2943491,5.301219066,5.596222053,-1.3492873,-10.82044171,9.17352168,10.52781817,10.66935108,28.32697606,1.072498078,6.758931908,-54.64737812,49.09866728,-26.66408089,-37.67317304,60.15507826,110.5776276,87.54547405,79.54318529,147.1181233,69.94545704
-2.63404193,19.20488949,-9.045443085,10.13206132,6.060402096,5.434599406,-1.0739733,-10.82215533,8.96803857,10.45456462,11.23041016,27.94115944,0.670348814,6.449126422,-54.82090142,49.16172112,-25.60025959,-37.94663145,60.13934608,110.4021211,88.18399039,79.25192002,146.0861223,70.49289626
-2.542275368,18.72393688,-9.225719123,9.993409929,6.802514959,5.292554505,-0.68102463,-10.87042293,8.73243884,10.405078,11.67725449,27.59914619,0.321250689,6.103814317,-55.00152709,49.22544538,-24.51025933,-38.23050975,60.08529955,110.2650444,88.87101571,78.96083744,145.0808849,71.04689553
-2.332914795,18.25204101,-9.443387439,9.89449565,7.541303057,5.180810122,-0.12881449,-10.98535142,8.4564427,10.36216346,12.00865106,27.29529712,0.199280771,5.723430366,-55.18344698,49.09421822,-23.39289943,-38.52352779,60.01121629,110.1989089,89.6071876,78.66554189,144.1310969,71.62469556
-2.03929519,17.80197851,-9.694472997,9.849963211,8.290158299,5.097546626,0.62097543,-11.17018846,8.1438027,10.29838737,12.22663989,27.01054144,0.443213867,5.313165114,-55.3655535,48.60374077,-22.24559346,-38.82005101,59.95412564,110.2274135,90.38597449,78.35791925,143.2416623,72.24231924
-1.710707286,17.37283917,-9.96658437,9.86532587,9.053305592,5.03051202,1.5830994,-11.41187717,7.81068161,10.18848699,12.33473316,26.7140191,1.100110907,4.881838365,-55.5508573,47.6861431,-21.06741691,-39.11243875,59.9670139,110.3575944,91.19506782,78.03106013,142.3964361,72.91664199
-1.395329739,16.95407329,-10.24320584,9.933859193,9.821393432,4.961948046,2.73837488,-11.68346196,7.48001924,10.02286689,12.3383372,26.35892232,2.100792474,4.441876294,-55.7434715,46.40016924,-19.86102248,-39.39469093,60.10837671,110.5755151,92.01918279,77.68291631,141.5639462,73.67488253
-1.123639863,16.53216145,-10.50667422,10.03930443,10.57389936,4.873891156,4.03902359,-11.94896176,7.17487333,9.81395932,12.2460736,25.82601481,3.279516166,4.008748422,-55.94545204,44.91288764,-18.632615,-39.66523549,60.42753335,110.8484682,92.84299339,77.31604301,140.7055176,74.61984442
-0.89975957,16.09725043,-10.74053942,10.16100304,11.28830259,4.753031102,5.42420132,-12.17229483,6.91219162,9.59163929,12.07105082,25.27437319,4.42962214,3.598317125,-56.15513613,43.4435278,-17.38996183,-39.92745813,60.95187131,111.1337588,93.65352662,76.93472873,139.7859548,75.58831486
-0.704000442,15.64736358,-10.93311817,10.27699808,11.95284864,4.594916346,6.83479203,-12.32911218,6.69756215,9.39056827,11.83040365,25.13990519,5.37004964,3.222423433,-56.36721552,42.19659505,-16.13935338,-40.18808524,61.68097773,111.3904657,94.44211227,76.54307687,138.7867997,76.07976871
-0.505254662,15.18880982,-11.08215081,10.36384269,12.57689089,4.406479102,8.21994342,-12.41661557,6.5223841,9.23639272,11.54258867,24.99118685,5.993746789,2.884674397,-56.57410037,41.31189676,-14.88314221,-40.45452545,62.58926752,111.5890815,95.20596877,76.14569193,137.7178233,76.53848552
-0.278198844,14.73306506,-11.19777676,10.39556262,13.19256823,4.205257852,9.53515578,-12.45548602,6.36569075,9.1367578,11.22526105,24.83893456,6.281284416,2.578584694,-56.76814609,40.84478778,-13.61937278,-40.73239039,63.63516938,111.7155292,95.9488701,75.74951251,136.61722,76.96752745
-0.017769309,14.29191492,-11.30053705,10.34518237,13.84508669,4.014408319,10.73735402,-12.48139555,6.20142991,9.07931923,10.89575448,24.70068142,6.282400779,2.289164783,-56.94419427,40.77303273,-12.343845,-41.0240065,64.77234873,111.7697213,96.68014495,75.36437506,135.5356701,77.37766279
0.256538223,13.87314196,-11.41373283,10.19060298,14.57465537,3.85430879,11.78383289,-12.52924398,6.00884091,9.0358737,10.57100318,24.59376805,6.0819957,1.997553277,-57.10152147,41.01844934,-11.05349741,-41.32817917,65.95851621,111.7622167,97.41207085,75.00118284,134.5128443,77.78323851
0.509348611,13.47843006,-11.55341495,9.923452268,15.39822977,3.73360217,12.63868456,-12.61749803,5.78118044,8.97061356,10.2638862,24.52682403,5.769281528,1.686993488,-57.24430752,41.47274024,-9.749448533,-41.64100407,67.16089531,111.712565,98.15672235,74.66842335,133.5600325,78.19645281
0.706165427,13.10400819,-11.72148392,9.555991376,16.30046366,3.643918003,13.28372286,-12.73998156,5.5286458,8.85041444,9.97913692,24.49467265,5.420578524,1.347853328,-57.38032171,42.02225499,-8.438598106,-41.95729934,68.36142458,111.648872,98.92314701,74.3688418,132.6549675,78.62259727
0.828655146,12.74332998,-11.90599455,9.120430096,17.23885846,3.561828967,13.72602342,-12.86871549,5.27444995,8.65487601,9.713867767,24.48023437,5.094636154,0.979799334,-57.51828761,42.57019023,-7.133282924,-42.27216809,69.56435867,111.6046652,99.71482629,74.09795655,131.7475927,79.05844481
0.881616636,12.39024061,-12.08858725,8.659397301,18.16010821,3.458246225,13.99606003,-12.96672156,5.04582033,8.38342228,9.46141792,24.46294476,4.834069699,0.590473988,-57.66495873,43.05350506,-5.848580932,-42.58213145,70.80372117,111.6114281,100.5278005,73.8452018,130.7761825,79.49446378
0.89111884,12.04122055,-12.25464726,8.212553737,19.01875853,3.311121485,14.13785948,-13.0053742,4.86312106,8.05664842,9.211230138,24.42905304,4.669800225,0.191597525,-57.82304774,43.44823235,-4.597559597,-42.88544759,72.14370806,111.6901996,101.3510212,73.59733053,129.6940875,79.91966196
0.896587243,11.69632421,-12.4000373,7.806694466,19.78971791,3.114940294,14.19867011,-12.97768955,4.73140654,7.71004881,8.944175242,24.37765009,4.629026983,-0.205331266,-57.99065758,43.75834842,-3.386558052,-43.18181535,73.6666763,111.8464757,102.1696254,73.34265599,128.4952821,80.3264852
0.939509035,11.35926473,-12.53047316,7.453810022,20.47137893,2.882017614,14.22480996,-12.90009558,4.63855278,7.38114633,8.634522344,24.31869981,4.744879821,-0.591495234,-58.16206653,43.99226462,-2.213548125,-43.47204342,75.44982757,112.0695279,102.9695255,73.07421052,127.2148301,80.71319384
1.052012965,11.03696074,-12.65473533,7.156586703,21.08123231,2.635487662,14.26364131,-12.80227108,4.56087677,7.09520962,8.261100567,24.26458138,5.061837667,-0.960591662,-58.32917149,44.13978869,-1.070900641,-43.75794858,77.53832187,112.3353742,103.7410515,72.7905666,125.9020894,81.08276525
1.250140966,10.73823538,-12.77721687,6.916982998,21.64780188,2.398876818,14.36526564,-12.71250849,4.47271986,6.85688672,7.814789556,24.221058,5.632181642,-1.307170106,-58.48289296,44.16248657,0.049246268,-44.04223758,79.9254549,112.6129512,104.4806064,72.49475678,124.5944706,81.43955987
1.535259068,10.47123255,-12.89531879,6.742153082,22.20198257,2.188494706,14.57724255,-12.64787034,4.35476757,6.65230461,7.296645804,24.18373168,6.503827857,-1.625435167,-58.61430627,44.00257849,1.15046735,-44.3280272,82.54875666,112.8725522,105.1903916,72.19296392,123.3107523,81.78611844
1.901750414,10.23988833,-13.00315825,6.64328894,22.76952973,2.011810423,14.93137864,-12.6134883,4.19790489,6.45991548,6.713340545,24.14199012,7.702742471,-1.909805889,-58.71580984,43.60731387,2.230914536,-44.6178215,85.30527372,113.093767,105.8764686,71.89408729,122.0590879,82.12190019
2.344442196,10.04097055,-13.09829442,6.626901039,23.36583406,1.870405655,15.42854606,-12.60869052,4.00277601,6.26332066,6.075734351,24.08738733,9.213776332,-2.157203889,-58.78282466,42.96040686,3.285801603,-44.91195782,88.08118419,113.2696209,106.5455527,71.60955164,120.8471137,82.44420798
2.859934165,9.863690297,-13.18598393,6.683320451,23.99392893,1.763556994,16.03060036,-12.63395496,3.77732298,6.05904935,5.400152932,24.02068387,10.96667643,-2.36991778,-58.81610139,42.10764997,4.311632939,-45.20685757,90.78335811,113.4058169,107.2014033,71.35184189,119.6856214,82.75015627
3.441388413,9.692799631,-13.27734595,6.780195596,24.64600752,1.689362683,16.66573166,-12.69359548,3.53441527,5.85633367,4.709343798,23.95301851,12.83726851,-2.557326335,-58.8238478,41.16214237,5.309360807,-45.49384909,93.35893941,113.5169468,107.8421913,71.13131379,118.5833983,83.03821623
4.071234312,9.513885294,-13.38251587,6.866756128,25.30749543,1.64326088,17.24688075,-12.79307371,3.29002163,5.67048806,4.031722363,23.90081632,14.67005465,-2.735006592,-58.8221782,40.28130078,6.284235789,-45.75954303,95.79609064,113.6223105,108.4602991,70.95271555,117.5360325,83.30861863
4.717129296,9.31812584,-13.5035573,6.888977064,25.96186885,1.616137543,17.69652719,-12.9333895,3.06111974,5.51350847,3.399774003,23.87776453,16.31751864,-2.920865229,-58.83257086,39.62184401,7.241856747,-45.98843219,98.10989337,113.7422984,109.045184,70.81350132,116.5145795,83.5628327
5.334239778,9.104432438,-13.63167297,6.809769336,26.59464873,1.594441302,17.96814412,-13.10607594,2.86286252,5.38552923,2.847515769,23.888098,17.68204817,-3.129478058,-58.87631548,39.29042683,8.182070728,-46.16743497,100.3239483,113.8946812,109.5880714,70.7048761,115.4619231,83.80272122
5.873809699,8.878803401,-13.7501629,6.624422804,27.19583807,1.563314779,18.05522209,-13.29179152,2.70555872,5.2705834,2.40039481,23.92411092,18.74491575,-3.367022372,-58.96768374,39.30895664,9.094067466,-46.29078693,102.4571331,114.0905436,110.085633,70.61488217,114.3095899,84.02986757
6.295436865,8.652013441,-13.84151084,6.362221198,27.76061334,1.511898422,17.98301724,-13.46428572,2.5922797,5.13922874,2.050595998,23.96887872,19.57134188,-3.629222507,-59.10862398,39.60675331,9.956136832,-46.36294798,104.519597,114.3310386,110.5404637,70.53204707,113.0231771,84.2453584
6.579015342,8.436672341,-13.8954223,6.071887255,28.28831504,1.438536748,17.78592186,-13.59925947,2.51747043,4.95785652,1.742476029,24.00325374,20.28751911,-3.903348822,-59.28743421,40.04280774,10.74144691,-46.39789225,106.5170032,114.6065791,110.9587681,70.44840224,111.638165,84.45012749
6.732066177,8.243993274,-13.91462985,5.798024783,28.78015377,1.353350853,17.48147223,-13.68489051,2.46699335,4.70123653,1.401501312,24.01453733,21.03455046,-4.173345114,-59.48230838,40.45276021,11.42796238,-46.41489327,108.4584389,114.8990034,111.3473016,70.36148011,110.2356936,84.64576891
6.789216844,8.08040916,-13.91631225,5.56135976,29.23655682,1.276676267,17.05499944,-13.7292339,2.42048134,4.36353941,0.975942561,24.00333358,21.91541803,-4.425794616,-59.66864648,40.70552949,12.00832038,-46.43245942,110.3612675,115.1857564,111.7109511,70.27526454,108.8948968,84.83545133
6.802820599,7.944715242,-13.9283996,5.353447105,29.65537534,1.233462307,16.46384625,-13.76043797,2.35646915,3.96394955,0.45151678,23.98538314,22.95822503,-4.654213263,-59.8273722,40.74664867,12.49515262,-46.46268116,112.2476487,115.4444574,112.0511473,70.19951852,107.6717587,85.02431358
